sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"No natal minha mãe me deu o livro em português, mas ainda estava lendo outro, assim que acabei eu peguei pra ler.",0.06672,1.668,0.03716,0.929,0.0342,0.855,0.05696,1.424,0.03272,0.818,0.0
São três Marias que se conhecem no internato e vivem a transição da adolescência para fase adulta juntas.,0.0705263157894736,1.34,0.0561578947368421,1.0670000000000002,0.0106842105263157,0.203,0.044578947368421,0.847,0.0035263157894736,0.067,0.0
"A beatitude de Maria José é resultado de uma vida difícil ao lado da mãe e irmãos, uma família destroçada pela inconsequência do pai e pela presença de uma amante.",0.18778125,6.009000000000001,0.1775312499999999,5.680999999999999,0.1533125,4.906,0.18871875,6.039000000000001,0.05003125,1.601,0.0
"Maria da Glória é fruto da ausência familiar em decorrência da morte. Sem pai e mãe, procurou um casamento para formar sua família.",0.1243076923076923,3.232,0.0713846153846154,1.856,0.1117307692307692,2.905,0.1096538461538461,2.851,0.0298461538461538,0.776,0.0
"Raquel Queiroz foi a primeira mulher a ocupar uma cadeira na Academia Brasileira de Letras, apenas em 1977",0.1568421052631579,2.98,0.1354736842105263,2.574,0.121578947368421,2.31,0.1523157894736842,2.894,0.0429473684210526,0.816,0.0
"A história de As Três Marias se passa, em grande parte, na cidade de Fortaleza, no Ceará, terra natal da escritora Rachel de Queiroz.",0.1013448275862068,2.939,0.1452413793103448,4.212,0.1500689655172414,4.352,0.1316206896551724,3.8170000000000006,0.002,0.0579999999999999,0.0
"Apesar de personalidades distintas, as três possuem figuras paternas ausentes. Esse motivo favorece seus estudos num colégio interno feminino e religioso.",0.1414583333333333,3.395,0.1562916666666666,3.751,0.1401666666666666,3.364,0.14225,3.414,0.0068333333333333,0.164,0.0
O primeiro contato que tive com Rachel foi com a leitura de O Memorial de Maria Moura (há mais de quinze anos).,0.08288,2.072,0.14572,3.643,0.1236799999999999,3.092,0.11748,2.9370000000000003,0.0,0.0,0.0
"Rachel de Queiroz foi a primeira mulher a ganhar o Prêmio Camões, em suas obras ela busca retratar a realidade social do povo nordestino, dando sempre ênfase as papel da mulher na sociedade.",0.0899166666666666,3.237,0.0726111111111111,2.614,0.1109166666666666,3.993,0.0974444444444444,3.5080000000000005,0.03575,1.287,0.0
"O tempo passa, o período no internato acaba e cada uma segue seu rumo, mas sempre próximas.",0.05355,1.0710000000000002,0.051,1.02,0.0537,1.074,0.05,1.0,0.0049,0.0979999999999999,0.0
"Glória se casa e tem um filho, Maria José vai morar com a mãe e com os irmãos, leva uma vida mais regrada, voltada para a religião e se torna professora.",0.1306285714285714,4.572,0.1149714285714285,4.024,0.1248857142857142,4.371,0.1207714285714285,4.227,0.0080857142857142,0.283,0.0
"Triste com os acontecimentos recentes, Guta passa as férias no Rio de Janeiro, conhece Isaac e se envolve com ele, tendo sua primeira noite de amor.",0.0924333333333333,2.773,0.1086333333333333,3.259,0.1153,3.459,0.1069,3.207,0.0044666666666666,0.134,0.0
"Pouco tempo depois aborta e, após sucessivas desilusões, resolve voltar ao interior para viver com a família",0.1144736842105263,2.1750000000000003,0.1136315789473684,2.1590000000000003,0.0521578947368421,0.991,0.0842105263157894,1.6,0.0172105263157894,0.327,0.0
"O início do livro traz um texto do Fábio Fernandes (tradutor) explicando ao leitor os motivos de terem usado determinados termos na tradução, e tentando deixar claro quão complexo as gírias são. ",0.0913055555555555,3.287,0.0782222222222222,2.816,0.0850277777777777,3.061,0.0831666666666666,2.994,0.0050833333333333,0.183,0.0
"Quando Anthony Burgess escreveu essa obra, junto confeccionou um vasto vocabulário de gírias a serem usados pelos jovens na sua história.",0.0962173913043478,2.213,0.0500434782608695,1.151,0.1170434782608695,2.692,0.0883043478260869,2.031,0.0060869565217391,0.1399999999999999,0.0
"Kubrick, ao dirigir a obra para o cinema, baseou-se na edição norte-americana.",0.1152666666666666,1.729,0.0046666666666666,0.07,0.0965333333333333,1.448,0.0867333333333333,1.3010000000000002,0.0438,0.657,0.0
"O livro aborda diversos temas sociais, porém o racismo é o foco principal.",0.1060666666666666,1.591,0.0582,0.873,0.0950666666666666,1.4260000000000002,0.1048,1.572,0.055,0.825,0.0
"Harper Lee aborda temas muito polêmicos, como o racismo e o Bullying, pelos olhos inocentes de uma criança de 7 anos. ",0.1669583333333333,4.007,0.1618333333333333,3.884,0.1961666666666666,4.708,0.1933333333333333,4.640000000000001,0.0598333333333333,1.4360000000000002,0.0
"O livro é contado pela voz de Jean Louise (Scout), alterando com um segundo narrador.",0.0824210526315789,1.566,0.0630526315789473,1.198,0.1002105263157894,1.904,0.08,1.52,0.0056842105263157,0.108,0.0
"A história criada por Harper Lee se passa em 1935, pouco após a Grande Depressão, uma época em que a discriminação racial era vista como algo perfeitamente normal.",0.1417419354838709,4.394,0.0819032258064516,2.539,0.0978064516129032,3.032,0.1263548387096774,3.9170000000000007,0.0576129032258064,1.786,0.0
O livro narra inicialmente a saga de João Romão rumo ao enriquecimento,0.0679166666666666,0.8150000000000001,0.1105,1.326,0.0795,0.954,0.0856666666666666,1.028,0.0009166666666666,0.011,0.0
" Para acumular capital, ele explora os empregados e se utiliza até do furto para conseguir atingir seus objetivos.",0.1061904761904762,2.23,0.1066190476190476,2.239,0.1145714285714285,2.406,0.1091428571428571,2.292,0.0,0.0,0.0
"Opera-se uma transformação no português trabalhador, que muda todos os seus hábitos",0.0262307692307692,0.3409999999999999,0.0144615384615384,0.188,0.0081538461538461,0.106,0.019,0.247,0.0195384615384615,0.254,0.0
"o livro fala sobre conflitos que acontece em um cortiço.o cortiço é de João romão, que na base da exploração alheia enriquece",0.0861304347826086,1.981,0.0753478260869565,1.733,0.1149565217391304,2.644,0.0912608695652174,2.099,0.0027391304347826,0.063,0.0
" Nele, o autor descreve as características da realidade de pessoas que fazem parte da camada mais humilde da sociedade: lavadeiras, imigrantes, prostitutas, pedreiros, etc.",0.0957419354838709,2.968,0.0576129032258064,1.7859999999999998,0.1221290322580645,3.786,0.1003548387096774,3.111,0.0273548387096774,0.848,0.0
Depois que o cortiço sofre um incêndio é reconstruído como uma vila,0.0878333333333333,1.054,0.0,0.0,0.09075,1.089,0.0595,0.714,0.0,0.0,0.0
"fiel ao movimento naturalista, os instintos dos personagens se sobrepõem à razão individual e o homem torna-se fruto do meio onde vive ? fator que abala a integridade de qualquer um que no local habite.",0.1112432432432432,4.116,0.0421891891891891,1.561,0.0944594594594594,3.495,0.0961351351351351,3.5570000000000004,0.0532702702702702,1.9710000000000003,0.0
A falta de tudo e a perspectiva de nada para aquelas pessoas que ali vivem,0.2146666666666666,3.22,0.1467333333333333,2.201,0.1940666666666666,2.911,0.2252666666666666,3.379,0.1332666666666666,1.999,0.0
"Jason está a caminho da casa de Helena, quer resolver todas as pontas soltas do seu passado.",0.0839473684210526,1.5950000000000002,0.1063684210526315,2.021,0.0442105263157894,0.84,0.0782105263157894,1.486,0.0,0.0,0.0
"Chegando a cidade, descobre um pouco tarde que Helena irá atrasar uns dias para voltar para casa.",0.1012105263157894,1.923,0.0132105263157894,0.251,0.1133157894736842,2.153,0.0839473684210526,1.595,0.0488947368421052,0.929,0.0
"Ele se desculpa e ela vai para casa, chegando em casa, descobre que o mesmo cara que esbarrou, está aguardando sua vizinha Helena.",0.0437777777777777,1.182,0.0427777777777777,1.155,0.0385555555555555,1.041,0.035074074074074,0.947,0.0121481481481481,0.328,0.0
"Colateral é o segundo volume da série dos Irmãos Willers, da autora Andt Collins, lançado pela The Gift Box Editora.",0.0715217391304347,1.645,0.0857826086956521,1.973,0.0404347826086956,0.93,0.0643478260869565,1.48,0.004695652173913,0.108,0.0
"Jason é o irmão mais novo, porém, sempre agiu como o mais velho por ser o responsável por gerenciar a carreira do irmão boxeador.",0.045037037037037,1.216,0.0851851851851851,2.3,0.0521851851851851,1.4090000000000005,0.0553333333333333,1.4940000000000002,0.0165555555555555,0.447,0.0
"Seu pai sequestrou a mãe dela, quando ela ainda era uma adolescente, e dois anos depois Helena nasceu e cresceu, isolada com os pais em um pântano",0.0485333333333333,1.456,0.0,0.0,0.033,0.99,0.0362666666666666,1.088,0.0272666666666666,0.818,0.0
"Dois anos depois que elas foram resgatadas, Jacob foi preso e condenado e isso já faz treze anos.",0.0834,1.668,0.0,0.0,0.0,0.0,0.0541,1.082,0.0789,1.578,0.0
Ela faz geleias e compotas para vender. Mas Helena nunca contou a verdade sobre seu pai para Stephen,0.0136315789473684,0.259,0.0181578947368421,0.345,0.002578947368421,0.049,0.0071052631578947,0.135,0.0078947368421052,0.15,0.0
"Como a narrativa mostra as lembranças da personagem principal aqui no presente, o livro praticamente não tem diálogos.",0.1214,2.428,0.03675,0.735,0.1284,2.568,0.09555,1.911,0.0,0.0,0.0
O livro tem poucos personagens. É basicamente Helena como a principal e seus pais como coadjuvantes.,0.0437777777777777,0.788,0.0361111111111111,0.65,0.039,0.702,0.0396111111111111,0.713,0.0,0.0,0.0
"Bom, segue minhas impressões, opniões e sentimentos com essa leitura...",0.040076923076923,0.521,0.0556923076923076,0.724,0.044,0.572,0.0466153846153846,0.606,0.0,0.0,0.0
"Tudo parece andar como tem que ser, parecia que os céus haviam recompensada pelos anos de aprisionamento e maus tratos.",0.0705454545454545,1.552,0.0862727272727272,1.898,0.0796818181818181,1.753,0.0780454545454545,1.717,0.0049545454545454,0.109,0.0
"Uma caçada se inicia, e se Helena quiser proteger a si mesma e sua família ela terá que capturar seu pai, ou até mesmo matá-lo.",0.0621071428571428,1.739,0.0731785714285714,2.049,0.0329285714285714,0.922,0.0543928571428571,1.523,0.0026071428571428,0.073,0.0
"Tudo começa quando Michael Berrett apresenta a Shirley Harrison um manuscrito com mais de 60 páginas contendo relatos arrepiantes que foram assinados por um dos mais famosos serial killers de todos os tempos: Jack, o Estripador.",0.0915641025641025,3.571,0.0751794871794871,2.932,0.1172820512820513,4.574000000000001,0.0955128205128205,3.725,0.0066923076923076,0.261,0.0
"Maior parte do livro conta como a escritora conseguiu as informações do possível livro do Jack, a busca para decifrar se era real ou não, no final acaba que não se tem certeza.",0.0640833333333333,2.3070000000000004,0.0720833333333333,2.595,0.0462222222222222,1.664,0.0565833333333333,2.037,0.0100833333333333,0.363,0.0
"Jack matava apenas prostitutas. Ele as estrangulava, esfaqueava e mutilava, em ataques cada vez mais brutais.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Como a única evidência contra Florie era seu adultério, ela foi libertada após 15 anos de prisão",0.1435555555555555,2.584,0.1162777777777777,2.093,0.1862222222222222,3.352,0.1795,3.231,0.1101666666666666,1.983,0.0
James Maybrick vivia em Liverpool e trabalhava com o comércio de algodão. ,0.056076923076923,0.7290000000000001,0.0862307692307692,1.121,0.0673076923076923,0.875,0.0699230769230769,0.909,0.0,0.0,0.0
"Sua morte foi em 1889, ocasionando a prisão de sua esposa Florence, acusada de envenená-lo",0.118235294117647,2.01,0.1144705882352941,1.946,0.1495882352941176,2.543,0.147235294117647,2.503,0.0593529411764705,1.009,0.0
O diário relata que Maybrick descobrira que a esposa estava se envolvendo com um amigo de família e que isso pode ter ocasionado sua raiva mais a punição.,0.1198965517241379,3.4770000000000003,0.075,2.175,0.1004827586206896,2.914,0.1177586206896551,3.415,0.0758965517241379,2.201,0.0
"Falso ou não, o diário trás certa compatibilidade envolvendo todas as cinco vítimas confirmadas do Estripador",0.0866470588235294,1.473,0.0997058823529411,1.6949999999999998,0.0488823529411764,0.831,0.0587058823529411,0.998,0.0458823529411764,0.78,0.0
 É uma das vítimas que desperta maior curiosidade das pessoas; não sobrou nada da menina.,0.0546111111111111,0.983,0.0,0.0,0.0845555555555555,1.522,0.0645555555555555,1.162,0.0545,0.981,0.0
O coração dela nunca foi encontrado.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Após essas 300 páginas, temos o diário traduzido na íntegra, acompanhado de imagens da caligrafia e língua original.",0.1541904761904761,3.238,0.1364285714285714,2.865,0.1085714285714285,2.28,0.1407142857142857,2.955,0.0321904761904761,0.6759999999999999,0.0
"Na verdade, é uma fonte de pesquisa.",0.2237777777777778,2.014,0.2881111111111111,2.593,0.1832222222222222,1.649,0.2317777777777778,2.0860000000000003,0.0,0.0,0.0
"O tema ""Jack, O Estripador"" é um dos que mais chama atenção pela notoriedade do assassino, um criminoso brutal que nunca teve sua identidade revelada e pagou por seus crimes. ",0.0775142857142857,2.713,0.0254285714285714,0.89,0.1182285714285714,4.138,0.0816571428571428,2.858,0.0284571428571428,0.996,0.0
"Foi um serial killer que agiu no distrito de Whitechapel em Londres no ano de 1888. Assassinou e mutilou cinco mulheres, ditas prostitutas.",0.0670384615384615,1.743,0.0748461538461538,1.946,0.1047307692307692,2.723,0.0828461538461538,2.154,0.0018846153846153,0.049,0.0
Foi o primeiro serial killer a ganhar notoriedade na imprensa mundial e até hoje levanta teorias sobre sua verdadeira identidade.,0.078,1.638,0.0506190476190476,1.063,0.1686666666666666,3.542,0.1117142857142857,2.346,0.043095238095238,0.905,0.0
O fato ocorrido ainda não é solucionado e conta todo o trabalho que tiveram para desvendar os mistérios,0.0981111111111111,1.766,0.0049444444444444,0.089,0.0630555555555555,1.135,0.0692222222222222,1.246,0.0513333333333333,0.924,0.0
"Desde o conhecimento da mídia sobre o diário até hoje, Shirley Harrison sofre duras críticas e acusações, sendo taxada de falsificadora, ou ao menos de ter participado da construção do escrito.",0.0746285714285714,2.612,0.1128571428571428,3.95,0.0733999999999999,2.569,0.0848,2.9680000000000004,0.0064857142857142,0.227,0.0
"Uma boa pedida para quem curte crônicas curtas, que tratam de coisas do cotidiano com bom humor, inteligência e deixa um gostinho de ""quero mais"".",0.0916999999999999,2.751,0.1077333333333333,3.232,0.126,3.78,0.1053,3.1590000000000003,0.0062333333333333,0.187,1.0
"Um ótimo livro, além de ser um alerta para uma potencial distopia; em contraponto, a utopia tão sonhada dos homens do medievo e início da modernidade.",0.1553333333333333,4.66,0.0923333333333333,2.7700000000000005,0.1576,4.728000000000001,0.1418,4.254,0.0201,0.603,1.0
"O livro não é ruim, mas Jorge Amado parece subestimar a inteligência de o leitor a o fazer de uma história interessante um panfleto político.",0.1918888888888889,5.181,0.1871111111111111,5.0520000000000005,0.1916296296296296,5.174,0.1954074074074074,5.276,0.0269259259259259,0.727,1.0
"De qualquer forma, mesmo com estes poréns, a leitura vale a pena.",0.158,2.37,0.2026666666666666,3.04,0.1008666666666666,1.513,0.1470666666666666,2.206,0.0202666666666666,0.304,1.0
"Eu adorei esse livro quando li, foi um conselho de um garoto que é escritor eu conheci em a internet, foi ótimo. ",0.09064,2.266,0.04904,1.226,0.1197599999999999,2.994,0.0847199999999999,2.118,0.00904,0.2259999999999999,1.0
"Não é bem uma resenha, mais um aviso para não darem Capitães da Areia para uma criança de 14 anos ler.",0.1575217391304348,3.623,0.167695652173913,3.857,0.1513478260869565,3.4810000000000003,0.1575217391304348,3.623,0.0025217391304347,0.058,1.0
"Em função de a idade, eu detestei. ",0.1531111111111111,1.378,0.2048888888888888,1.844,0.0933333333333333,0.84,0.1504444444444444,1.354,0.0,0.0,1.0
O legado de a obra incide em a majestosa visão humana que nos é transferida.,0.045125,0.722,0.07625,1.22,0.06075,0.972,0.054,0.8640000000000001,0.0125625,0.201,1.0
"Um livro comovente, sensual e intrigante. ",0.28025,2.242,0.114,0.912,0.2931249999999999,2.345,0.2289999999999999,1.832,0.0,0.0,1.0
O mais bonito de o livro está em a percepção de que não há maniqueísmo em os personagens.,0.0605263157894736,1.15,0.1448421052631578,2.752,0.0902105263157894,1.714,0.0967894736842105,1.839,0.0017894736842105,0.034,1.0
História intrigante que prende a atenção e surpreende a cada página.,0.0569166666666666,0.6829999999999999,0.08475,1.017,0.0492499999999999,0.591,0.0657499999999999,0.7889999999999999,0.0064166666666666,0.077,1.0
"A heroína acaba conquistando a simpatia de o leitor, que torce por ela de o começo a o fim.",0.109095238095238,2.291,0.1363333333333333,2.863,0.1398571428571428,2.937,0.13,2.7300000000000004,0.0619523809523809,1.301,1.0
Em a minha opinião é o melhor livro de Sidney Sheldon.,0.145,1.7400000000000002,0.1568333333333333,1.882,0.1565,1.878,0.1494166666666666,1.793,0.0103333333333333,0.124,1.0
"História clichê, recheada de coisas impossíveis até em o mundo de o maravilhoso, escrita péssima, personagens mal-construídos e alienados. ",0.1369130434782608,3.149,0.1633043478260869,3.756,0.1446521739130434,3.3269999999999995,0.1590434782608696,3.658,0.0377391304347826,0.8680000000000001,1.0
"Personagens secundários que não se desenvolvem nunca, metáforas cansativas e totalmente sem nexo. ",0.1041333333333333,1.5619999999999998,0.0506,0.759,0.0593333333333333,0.89,0.0843333333333333,1.265,0.0389333333333333,0.584,1.0
"Intenso, romantico, inesperado, brilhante, apaixonante, sexy!",0.05325,0.639,0.1704166666666666,2.045,0.1149999999999999,1.38,0.102,1.224,0.0264166666666666,0.317,1.0
"Eu li e recomendo para "" todos "".",0.0161111111111111,0.145,0.0,0.0,0.0095555555555555,0.086,0.0152222222222222,0.137,0.02,0.18,1.0
Acho que este livro não merece nem mesmo uma estrela.,0.028,0.308,0.0193636363636363,0.213,0.0778181818181818,0.856,0.0394545454545454,0.4339999999999999,0.0066363636363636,0.073,1.0
"Fui até a metade, mas não consegui prosseguir ... Achei muito parado. ",0.1852142857142857,2.593,0.1229285714285714,1.721,0.1634285714285714,2.2880000000000003,0.1682142857142857,2.355,0.0545,0.763,1.0
Ambos interessantes para quem gosta de romance fantástico.,0.0785555555555555,0.7070000000000001,0.228,2.052,0.1951111111111111,1.756,0.1672222222222222,1.505,0.0,0.0,1.0
"Em o final, me envolvi, me vi vendo tudo que os personagens não viam. ",0.0765294117647058,1.3010000000000002,0.0209411764705882,0.356,0.0494705882352941,0.8410000000000001,0.0591764705882352,1.0059999999999998,0.0596470588235294,1.014,1.0
Impossível não gostar.,0.3319999999999999,1.3279999999999998,0.10475,0.419,0.3195,1.278,0.2925,1.17,0.28025,1.121,1.0
"O livro tem uma ótima linguagem e aborda temas que nos levam a uma reflexão, sobre o nosso comportamento em uma sociedade cada vez mais hipócrita em que a ética e os bons costumes estão cada vez mais sendo esquecidos. ",0.0856428571428571,3.5969999999999995,0.0373809523809523,1.57,0.070047619047619,2.942,0.0759285714285714,3.189,0.0348095238095238,1.4620000000000002,1.0
"Não é a melhor obra de o grande Sidney Sheldon, mas recomendo, uma boa leitura pra passar o tempo.",0.1090454545454545,2.399,0.1336818181818182,2.9410000000000003,0.1128181818181818,2.482,0.1143636363636363,2.516,0.009590909090909,0.211,1.0
"Acho que o leitor (uso meu exemplo) se realiza através de Tracy, imaginando como faria para se vingar de um mundo injusto e ganhar com isso.",0.0988333333333333,2.965,0.0696,2.088,0.1491333333333333,4.474,0.1127333333333333,3.382,0.0260666666666666,0.7819999999999999,1.0
"O melhor de tudo, é que a protagonista conta suas histórias de forma divertida, irônica algumas vezes, revoltada com os micos que sua mãe lhe fez pagar em outras, mas acima de tudo mostra como essa relação de mãe-e-filha, apesar de difícil, deve ser bem cuidada",0.1239807692307692,6.447,0.1486730769230769,7.731,0.1387307692307692,7.213999999999999,0.1379615384615385,7.174000000000001,0.0298846153846153,1.5539999999999998,1.0
"Queria que terminasse logo, gostei mais de a mãe de ela durante uma boa parte de o livro.",0.1113499999999999,2.227,0.1883499999999999,3.767,0.15685,3.137,0.1518,3.036,0.00135,0.027,1.0
"Embora o livro seja legal, não gosto de a literatura de a Thalita Rebouças, acho que os livros de ela deveriam ser menos engraçados e mais interessantes, pois um livro tem que te prender, aí que é bom mesmo.",0.1481136363636363,6.517,0.1303863636363636,5.737,0.1444318181818181,6.355,0.1404318181818181,6.179,0.0016590909090909,0.073,1.0
"A escrita de Doyle é bem detalhada e cheia de nuances e sutilezas estilísticas que tornam a leitura um pouco exigente às vezes, contudo, o mistério que circunda o caso não nos deixa parar de ler até sua conclusão",0.1065121951219512,4.366999999999999,0.1467560975609756,6.017,0.1823658536585365,7.476999999999999,0.1498780487804878,6.145,0.0314390243902439,1.289,1.0
" Esteticamente lindo, como sempre a editora Darkside capricha em suas publicações, mas como leitura mesmo, que é o que vale, achei decepcionante.",0.0377857142857142,1.058,0.0377857142857142,1.058,0.0236785714285714,0.6629999999999999,0.0322142857142857,0.902,0.0026071428571428,0.073,1.0
"Ele é muito bem escrito e as descrições são detalhadas mas não são cansativas, construindo com destreza o cenário e sentimentos necessários para viver a historia.",0.1354285714285714,3.792,0.1101428571428571,3.084,0.0919285714285714,2.574,0.1190357142857142,3.333,0.01975,0.553,1.0
"O começo do livro foi bom, não vou mentir, talvez as primeiras 80/90 páginas tenham sido legais, mas depois ele começa a enrolar muito, com vários capítulos só pra encher linguiça.",0.0609166666666666,2.193,0.0201111111111111,0.724,0.0496944444444444,1.789,0.0559444444444444,2.014,0.0453055555555555,1.631,1.0
"De um modo geral gostei da história, só pelo fato de ser melhor do que ""O Demonologista"" já está valendo, e o final é bem condizente com a história, mas em muitas passagens é bem cansativo e da uma preguicinha de voltar a ler.",0.12346,6.173,0.13424,6.712000000000001,0.14836,7.418,0.1352,6.76,0.02048,1.024,1.0
"Correndo o risco de ser interpretada equivocadamente como defensora da obra, quero acrescentar que O Código Da Vinci foi um dos mais bem estruturados mistérios de ficção que já li.",0.10959375,3.507,0.1008749999999999,3.228,0.1384375,4.43,0.12540625,4.013,0.03253125,1.041,1.0
"É muito longo e muito chato. Descrições extensas, algumas bem desnecessárias e tudo termina muito magicamente.",0.2082631578947368,3.957,0.0658947368421052,1.252,0.1521052631578947,2.89,0.1778947368421052,3.38,0.1264210526315789,2.402,1.0
O que mais me agradou em Terra Sonâmbula com certeza foi a linguagem poética que Mia Couto utilizou para escrever histórias em meio a guerra civil de Moçambique. Posso dizer que esse livro é imensamente bonito e imensuravelmente triste.,0.0454878048780487,1.865,0.0511951219512195,2.099,0.0250487804878048,1.027,0.0395121951219512,1.62,0.007170731707317,0.294,1.0
Mia Couto consegue através de sua rica e fantasiosa maneira de escrever nos transportar para um universo repleto de contos e crenças da cultura africana ao passo em que desenrola uma história cativante e que nos traz reflexões e ideias a cada nuance .,0.1196363636363636,5.263999999999999,0.1184090909090909,5.210000000000001,0.1616136363636363,7.111,0.1314545454545454,5.784,0.0039545454545454,0.174,1.0
"A leitura é rápida, poucos balões mas muitas expressões as pouco mais de 200 páginas passam voando mesmo ficando tempos em tempos admirando as artes que são belissimas.",0.0762,2.286,0.0949,2.847,0.0812333333333333,2.437,0.0833,2.499,0.0024333333333333,0.073,1.0
"Uma forma bonita de passar uma boa lição, onde não se consegue fugir de algumas coisas na vida. Esse quadrinho mostra isso de forma ousada, discreta e bastante impactante, com pontos sutis dentro da história.",0.103925,4.157,0.1392,5.5680000000000005,0.11415,4.566,0.11325,4.53,0.014775,0.5910000000000001,1.0
"No entanto, é na história que a obra peca. Primeiramente, nos diversos clichês. Talvez tenha sido a intenção do autor, mas, para mim, não foi possível absorver as ideias com um mínimo de naturalidade.",0.1314047619047619,5.519,0.0833333333333333,3.5,0.1442619047619047,6.059,0.1251666666666666,5.257,0.0211904761904761,0.89,1.0
"Os momentos são, sim, bem imprevisíveis, temos umas sacadas bem interessantes, mas o sentimentalismo enfiado não cai legal.",0.1695652173913043,3.9,0.1677826086956521,3.859,0.1646521739130435,3.787,0.1673043478260869,3.848,0.0,0.0,1.0
"Ao ouvir que ""O cortiço"" de Aluísio Azevedo é a maior representante no naturalismo brasileiro, não duvide. Excelente leitura, atraente, chocante a cada capítulo.",0.0868387096774193,2.692,0.1082903225806451,3.357,0.131,4.061,0.1087419354838709,3.371,0.0,0.0,1.0
"Em suma, A Tormenta de Espadas é o livro mais cheio de ação da série até agora, embora traga algumas decepções pelo caminho. Vale a pena ler!",0.1599354838709677,4.958,0.1863870967741935,5.778,0.1399999999999999,4.34,0.1605483870967742,4.977,0.0046451612903225,0.144,1.0
"É o melhor livro da saga, cheio de plot twists e momentos inesperados que te fazem ficar de boca aberta, ainda mais se você não viu a série.",0.1296451612903225,4.019,0.1264193548387096,3.919,0.1111290322580645,3.445,0.1405806451612903,4.358,0.062516129032258,1.938,1.0
"O meu único problema com este livro é seu final, me decepcionou um pouco, não esperava um final tão rápido e simples, e por não ter trabalhado mais o filho mais velho do personagem principal, acho que poderia ficar mais impactante o final, se o autor tivesse dado um destaque para este personagem.",0.1336440677966101,7.885,0.0528305084745762,3.117,0.1452033898305084,8.566999999999998,0.113728813559322,6.709999999999999,0.0502372881355932,2.9639999999999995,1.0
"O título não me atraiu de imediato, então abandonei o livro por um mês. Então, certo dia, resolvi lê-lo. O livro me prendeu de um jeito que não consegui largá-lo até terminar a leitura numa tarde de sábado",0.1383255813953488,5.948,0.1516279069767441,6.52,0.1804418604651162,7.758999999999999,0.1562325581395348,6.717999999999999,0.0052325581395348,0.225,1.0
"Para que nunca leu um livro, esse é bom, para começar a se apaixonar pelo prazer de ler, pois não são muitas páginas a história se passa rápida e leitura envolve o leitor de uma forma incrível, a sem esquecer que é um romacinho policial.",0.12128,6.064,0.09998,4.999,0.1539799999999999,7.698999999999999,0.1319599999999999,6.597999999999999,0.0358599999999999,1.793,1.0
"O primeiro livro que li na vida que não fosse história em quadrinhos ou ilustrado. Fez brotar a alma de leitora cuja semente esteve sempre aqui, e perdi a conta de quantas vezes reli desde então.",0.0532820512820512,2.078,0.0808717948717948,3.154,0.0685384615384615,2.673,0.0674871794871794,2.632,0.0002564102564102,0.01,1.0
Meu primeiro livro e foi uma experiência incrível! Esse livro deixou uma marca na minha alma!,0.0693888888888888,1.249,0.0547777777777777,0.986,0.0614444444444444,1.106,0.0601111111111111,1.082,0.0052777777777777,0.095,1.0
"A grande força do texto, sem dúvida, está na linguagem que é expressiva e original, repleta de neologismos muito inteligentes.",0.2254166666666666,5.41,0.0997083333333333,2.393,0.1835833333333333,4.406,0.1970833333333333,4.73,0.095625,2.295,1.0
"Faltou tato na escrita. Não é criado qualquer vínculo entre leitor e personagens, tornando o livro só uma série de relatos com pessoas as quais o leitor não teve tempo de se importar. Acredito que assuste só os mais sensíveis.",0.0382727272727272,1.6839999999999995,0.064840909090909,2.853,0.0614545454545454,2.704,0.0537045454545454,2.363,0.0019772727272727,0.087,1.0
"De resto, é um livro mediano. Interessante para quem gosta do assunto, porém não espere nada muito profundo.",0.2289090909090909,5.036,0.1049090909090909,2.308,0.2111363636363636,4.6450000000000005,0.2104090909090908,4.629,0.1124090909090909,2.473,1.0
"Pois bem, achei as histórias extremamente fantasiosas e forçadas. Ed e Lorraine tentam a todo custo empurrar suas ""verdades"" goela abaixo.",0.0492692307692307,1.281,0.0708846153846153,1.843,0.0575384615384615,1.496,0.0592307692307692,1.54,0.0,0.0,1.0
"É interessante como tudo é bem escrito e explicado. Como os fatos são expostos e o material do livro é rico, para curiosos e para quem deseja ir mais a fundo na história dos demonologistas.",0.0982894736842105,3.735,0.1038947368421052,3.948,0.1105526315789473,4.2010000000000005,0.1120526315789473,4.258,0.0291842105263157,1.109,1.0
"Vox é uma distopia que nos tira completamente da zona de conforto e dá aquela chacoalhada em nossa mentes, deixando o leitor completamente chocado a cada capítulo.",0.0295862068965517,0.858,0.110103448275862,3.193,0.0871379310344827,2.527,0.0754482758620689,2.188,0.000551724137931,0.016,1.0
"Li o livro influenciado pelo filme,gostei dos aspectos críticos que o autor apresenta,mas não achei a obra muito empolgante no todo...",0.0552307692307692,1.436,0.0281923076923076,0.733,0.0608461538461538,1.582,0.0551538461538461,1.4340000000000002,0.0212692307692307,0.553,1.0
