count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
33.0,0.0,0.0,0.0,0.0,0.023668639053254437,2.0,6.0,2.0,1.0,3.0,2.0,0.0,5.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.04337142857142858,1.5180000000000002,-0.1139142857142857,-3.9869999999999997,0.07754285714285714,2.7139999999999995,0.06911428571428571,2.419,0.0006857142857142864,0.02400000000000002,0.15611428571428576,5.464000000000001,0.1416857142857143,4.9590000000000005,0.17194285714285715,6.018,0.17220000000000002,6.027000000000001,0.05537142857142857,1.938,1.0,1.0,1.0,1.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,1.0,0.0
17.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,-0.02042105263157894,-0.38799999999999985,0.03242105263157894,0.6159999999999999,-0.07157894736842105,-1.3599999999999999,-0.041157894736842095,-0.7819999999999998,0.050631578947368416,0.962,0.12221052631578948,2.322,0.03242105263157894,0.6159999999999999,0.09842105263157892,1.8699999999999997,0.09821052631578947,1.8659999999999999,0.06378947368421052,1.212,3.0,3.0,3.0,3.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.011111111111111112,2.0,5.0,2.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.032310344827586206,0.937,-0.004862068965517238,-0.1409999999999999,0.0745862068965517,2.1629999999999994,0.07837931034482758,2.2729999999999997,-0.04527586206896552,-1.3130000000000002,0.13948275862068965,4.045,0.17341379310344826,5.029,0.21927586206896552,6.359,0.1854827586206896,5.378999999999999,0.04527586206896552,1.3130000000000002,3.0,3.0,3.0,3.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.01694915254237288,4.0,3.0,4.0,3.0,2.0,7.0,0.0,7.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,0.027853658536585363,1.142,-0.04124390243902439,-1.691,-0.015121951219512195,-0.62,0.007682926829268294,0.31500000000000006,-0.0020975609756097554,-0.08599999999999997,0.0608780487804878,2.496,0.0518780487804878,2.127,0.0748780487804878,3.07,0.07578048780487806,3.107,0.041658536585365856,1.7080000000000002,4.0,4.0,4.0,4.0,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,1.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.043859649122807015,1.0,4.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04805263157894737,0.9129999999999999,-0.012789473684210522,-0.24299999999999994,0.07357894736842106,1.3980000000000001,0.06568421052631579,1.248,-0.014263157894736844,-0.271,0.04805263157894737,0.9129999999999999,0.08963157894736841,1.7029999999999998,0.07357894736842106,1.3980000000000001,0.06568421052631579,1.248,0.014263157894736844,0.271,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,-0.051333333333333335,-0.77,-0.0004666666666666662,-0.006999999999999992,-0.02706666666666667,-0.406,-0.03693333333333334,-0.554,0.044199999999999996,0.6629999999999999,0.06373333333333334,0.956,0.0118,0.177,0.05853333333333333,0.878,0.05413333333333334,0.812,0.044199999999999996,0.6629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04085714285714286,0.8580000000000001,-0.025571428571428568,-0.5369999999999999,0.11466666666666667,2.408,0.08666666666666668,1.8200000000000003,0.03347619047619048,0.7030000000000001,0.08895238095238095,1.8679999999999999,0.15976190476190477,3.355,0.18399999999999997,3.8639999999999994,0.15542857142857144,3.2640000000000002,0.055380952380952385,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.010133333333333333,0.152,0.0,0.0,0.0077333333333333325,0.11599999999999999,0.005266666666666667,0.079,0.0020666666666666667,0.031,0.010133333333333333,0.152,0.0,0.0,0.0077333333333333325,0.11599999999999999,0.005266666666666667,0.079,0.0020666666666666667,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.009345794392523364,1.0,3.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.11930434782608697,2.744,0.03156521739130435,0.7260000000000001,0.13995652173913042,3.219,0.12152173913043478,2.795,-0.01091304347826087,-0.251,0.11930434782608697,2.744,0.11617391304347827,2.672,0.13995652173913042,3.219,0.12152173913043478,2.795,0.01091304347826087,0.251,3.0,3.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,0.0,0.0,0.0,0.04819277108433735,2.0,3.0,2.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.07065714285714286,2.4730000000000003,-0.008314285714285713,-0.291,-0.00025714285714285737,-0.009000000000000008,0.022571428571428572,0.79,0.0208,0.728,0.1018,3.563,0.028314285714285715,0.991,0.04631428571428572,1.621,0.06645714285714285,2.326,0.030971428571428573,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.01652892561983471,3.0,2.0,3.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.006636363636363637,0.14600000000000002,-0.04531818181818182,-0.9970000000000001,-0.03381818181818181,-0.7439999999999999,-0.02009090909090909,-0.442,0.0010454545454545436,0.022999999999999958,0.07481818181818181,1.646,0.04531818181818182,0.9970000000000001,0.12009090909090908,2.642,0.10454545454545455,2.3000000000000003,0.0784090909090909,1.7249999999999999,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.007194244604316547,6.0,3.0,6.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10669565217391305,2.454,-0.0925217391304348,-2.128,0.07195652173913043,1.655,0.10282608695652175,2.365,0.024043478260869566,0.553,0.17347826086956522,3.99,0.15382608695652175,3.5380000000000003,0.12334782608695653,2.837,0.15821739130434784,3.6390000000000002,0.024043478260869566,0.553,3.0,3.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,1.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.022099447513812154,0.0,9.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.07916666666666666,2.8499999999999996,-0.09780555555555555,-3.521,0.11047222222222222,3.977,0.09697222222222221,3.4909999999999997,-0.041777777777777775,-1.504,0.13283333333333333,4.782,0.14302777777777775,5.148999999999999,0.22030555555555553,7.930999999999999,0.17875000000000002,6.4350000000000005,0.041777777777777775,1.504,2.0,2.0,2.0,2.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.005681818181818182,2.0,7.0,2.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.031181818181818192,1.0290000000000004,-0.06327272727272726,-2.0879999999999996,0.05884848484848484,1.9419999999999997,0.045696969696969694,1.508,0.05557575757575759,1.8340000000000005,0.1820909090909091,6.009,0.14624242424242426,4.8260000000000005,0.1789090909090909,5.904,0.1893939393939394,6.25,0.09909090909090909,3.27,5.0,5.0,5.0,5.0,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.02702702702702703,1.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.042826086956521736,-0.985,0.0,0.0,-0.03930434782608696,-0.904,-0.04104347826086956,-0.944,0.040999999999999995,0.943,0.042826086956521736,0.985,0.0,0.0,0.03930434782608696,0.904,0.04104347826086956,0.944,0.040999999999999995,0.943,2.0,2.0,2.0,2.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.048,3.0,2.0,3.0,4.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494074074074074,1.3339999999999999,0.02811111111111111,0.759,0.09214814814814815,2.488,0.07755555555555554,2.094,-0.009148148148148148,-0.247,0.06407407407407407,1.73,0.10018518518518518,2.705,0.10066666666666667,2.718,0.08985185185185186,2.426,0.009148148148148148,0.247,1.0,1.0,1.0,1.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.022058823529411766,3.0,5.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.03908,-0.9769999999999999,-0.03804,-0.951,-0.0632,-1.58,-0.03816,-0.954,-0.006719999999999999,-0.16799999999999998,0.09324,2.331,0.04836,1.209,0.13455999999999999,3.364,0.11216,2.804,0.06064,1.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.013793103448275862,1.0,2.0,1.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.034159999999999996,-0.854,-0.00496,-0.124,-0.0030399999999999984,-0.07599999999999996,0.0014400000000000057,0.03600000000000014,0.03148,0.787,0.07551999999999999,1.888,0.07288,1.822,0.13472,3.3680000000000003,0.10488,2.622,0.03148,0.787,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,0.0,0.0,0.0,0.05333333333333334,1.0,7.0,1.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.03444827586206896,-0.9989999999999999,-0.023448275862068962,-0.6799999999999999,-0.014517241379310342,-0.42099999999999993,-0.007862068965517244,-0.2280000000000001,-0.04510344827586206,-1.3079999999999998,0.12513793103448273,3.6289999999999996,0.11075862068965517,3.2119999999999997,0.18844827586206894,5.464999999999999,0.16289655172413794,4.724,0.08537931034482758,2.476,2.0,2.0,2.0,2.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.00819672131147541,1.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.005791666666666663,-0.1389999999999999,0.010416666666666666,0.25,0.00566666666666667,0.13600000000000007,-0.0062083333333333365,-0.14900000000000008,-0.036,-0.8639999999999999,0.170875,4.101,0.09524999999999999,2.2859999999999996,0.13824999999999998,3.3179999999999996,0.164875,3.957,0.11375,2.73,6.0,6.0,6.0,6.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,3.0,0.0,1.0,2.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.013764705882352943,0.468,-0.026323529411764707,-0.895,0.022176470588235294,0.754,0.02052941176470588,0.698,-0.005294117647058823,-0.18,0.022294117647058825,0.758,0.03091176470588235,1.051,0.027235294117647055,0.9259999999999999,0.028588235294117647,0.972,0.005294117647058823,0.18,2.0,2.0,2.0,2.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.005714285714285714,4.0,4.0,4.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,-0.0030357142857142844,-0.08499999999999996,-0.034749999999999996,-0.973,0.0051071428571428535,0.1429999999999999,0.001821428571428573,0.051000000000000045,0.027214285714285715,0.762,0.047678571428571424,1.335,0.034749999999999996,0.973,0.059964285714285706,1.6789999999999998,0.05653571428571429,1.5830000000000002,0.031428571428571424,0.8799999999999999,2.0,2.0,2.0,2.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.012048192771084338,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.013986013986013986,3.0,2.0,3.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.06888,1.722,-0.08259999999999999,-2.065,0.01916,0.479,0.05943999999999999,1.4859999999999998,-0.00976,-0.244,0.13496,3.374,0.10003999999999999,2.501,0.11524,2.881,0.11528000000000001,2.882,0.00976,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0125,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16023529411764706,2.724,-0.029999999999999995,-0.5099999999999999,0.1198235294117647,2.037,0.14441176470588232,2.4549999999999996,-0.013,-0.221,0.16023529411764706,2.724,0.16729411764705882,2.844,0.1198235294117647,2.037,0.14441176470588232,2.4549999999999996,0.014176470588235296,0.24100000000000002,2.0,2.0,2.0,2.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.01098901098901099,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.057588235294117655,0.9790000000000001,-0.04629411764705882,-0.7869999999999999,-0.004411764705882355,-0.07500000000000002,0.017941176470588238,0.30500000000000005,-0.046882352941176465,-0.7969999999999999,0.057588235294117655,0.9790000000000001,0.053941176470588235,0.917,0.09629411764705881,1.6369999999999998,0.08488235294117648,1.443,0.05323529411764706,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0
13.0,0.0,0.0,0.0,0.0,0.013157894736842105,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.04486666666666667,-0.673,0.0,0.0,-0.06886666666666667,-1.0330000000000001,-0.051666666666666666,-0.775,0.025733333333333334,0.386,0.04486666666666667,0.673,0.0,0.0,0.06886666666666667,1.0330000000000001,0.051666666666666666,0.775,0.04133333333333333,0.62,2.0,2.0,2.0,2.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,7.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.06359259259259259,1.7169999999999999,-0.17433333333333334,-4.707,0.09744444444444443,2.631,0.09981481481481483,2.6950000000000003,0.027407407407407408,0.74,0.13529629629629628,3.6529999999999996,0.17433333333333334,4.707,0.21722222222222223,5.865,0.18766666666666668,5.067,0.03607407407407407,0.974,4.0,4.0,4.0,4.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008590909090909092,0.189,0.0013636363636363635,0.03,0.01840909090909091,0.405,0.010863636363636364,0.239,0.0,0.0,0.008590909090909092,0.189,0.005636363636363636,0.124,0.01840909090909091,0.405,0.010863636363636364,0.239,0.0,0.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.029130434782608704,0.6700000000000002,-0.050217391304347825,-1.155,0.02165217391304348,0.4980000000000001,0.029391304347826094,0.6760000000000002,0.025,0.5750000000000001,0.10886956521739133,2.5040000000000004,0.09091304347826087,2.091,0.12400000000000001,2.8520000000000003,0.11895652173913042,2.7359999999999998,0.05343478260869565,1.2289999999999999,4.0,4.0,4.0,4.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.03548,0.887,0.0412,1.03,-0.00752,-0.188,0.01976,0.494,-0.00992,-0.248,0.03548,0.887,0.0412,1.03,0.01024,0.256,0.028159999999999998,0.704,0.00992,0.248,3.0,3.0,3.0,3.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.006960000000000002,0.17400000000000004,0.03716,0.929,0.0342,0.855,0.015199999999999998,0.37999999999999995,-0.03272,-0.818,0.06672,1.6680000000000001,0.03716,0.929,0.0342,0.855,0.05696,1.424,0.03272,0.818,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.01904761904761905,1.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.07052631578947367,1.3399999999999999,0.056157894736842115,1.0670000000000002,0.01068421052631579,0.203,0.04457894736842105,0.847,-0.0035263157894736843,-0.067,0.07052631578947367,1.3399999999999999,0.056157894736842115,1.0670000000000002,0.01068421052631579,0.203,0.04457894736842105,0.847,0.0035263157894736843,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.018404907975460124,1.0,8.0,1.0,1.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09115625000000001,2.9170000000000003,-0.004906249999999997,-0.15699999999999992,0.06881249999999998,2.2019999999999995,0.09584375,3.067,0.05003125,1.601,0.18778125000000004,6.009000000000001,0.17753124999999997,5.680999999999999,0.1533125,4.906,0.18871875000000002,6.039000000000001,0.05003125,1.601,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.022900763358778626,2.0,5.0,2.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.018538461538461542,0.4820000000000001,0.0713846153846154,1.856,-0.04342307692307691,-1.1289999999999998,0.005576923076923082,0.14500000000000013,0.015846153846153847,0.412,0.12430769230769231,3.232,0.0713846153846154,1.856,0.11173076923076922,2.905,0.10965384615384616,2.851,0.02984615384615385,0.776,3.0,3.0,3.0,3.0,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.04716981132075472,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06378947368421053,1.2120000000000002,-0.04863157894736842,-0.924,0.11684210526315789,2.2199999999999998,0.09105263157894737,1.73,0.03452631578947368,0.656,0.1568421052631579,2.98,0.1354736842105263,2.574,0.12157894736842105,2.31,0.1523157894736842,2.894,0.04294736842105263,0.816,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.06015037593984962,2.0,7.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10134482758620689,2.9389999999999996,-0.1222758620689655,-3.5459999999999994,0.1500689655172414,4.352,0.13162068965517243,3.8170000000000006,0.002,0.057999999999999996,0.10134482758620689,2.9389999999999996,0.1452413793103448,4.212,0.1500689655172414,4.352,0.13162068965517243,3.8170000000000006,0.002,0.057999999999999996,2.0,2.0,2.0,2.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.012987012987012988,6.0,2.0,6.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14145833333333332,3.395,0.017375000000000012,0.41700000000000026,0.13583333333333333,3.26,0.14225000000000002,3.414,-0.006833333333333334,-0.164,0.14145833333333332,3.395,0.15629166666666666,3.751,0.14016666666666666,3.364,0.14225000000000002,3.414,0.006833333333333334,0.164,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.05405405405405406,1.0,5.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08288000000000001,2.072,-0.14572,-3.643,0.12367999999999998,3.0919999999999996,0.11748000000000001,2.9370000000000003,0.0,0.0,0.08288000000000001,2.072,0.14572,3.643,0.12367999999999998,3.0919999999999996,0.11748000000000001,2.9370000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
