count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
16.0,0.0,0.0,0.0,0.0,0.038461538461538464,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09694444444444444,1.745,0.079,1.422,0.061222222222222226,1.102,0.0987777777777778,1.7780000000000002,0.09694444444444444,1.745,1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.02197802197802198,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.08205555555555555,1.4769999999999999,0.05405555555555555,0.973,0.09727777777777777,1.751,0.08577777777777779,1.544,0.02383333333333333,0.429,1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.01904761904761905,1.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3313809523809524,6.9590000000000005,0.33171428571428574,6.966,0.3762857142857143,7.902,0.34238095238095234,7.189999999999999,0.006809523809523809,0.143,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.017857142857142856,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14916666666666667,1.79,0.13608333333333336,1.6330000000000002,0.11108333333333333,1.333,0.12966666666666668,1.556,0.007166666666666666,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.007575757575757576,2.0,4.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.05815384615384615,1.512,0.07700000000000001,2.0020000000000002,0.06430769230769232,1.6720000000000002,0.06565384615384616,1.707,0.0,0.0,6.0,6.0,6.0,6.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.14047058823529412,2.388,0.06341176470588236,1.078,0.1351176470588235,2.2969999999999997,0.12623529411764706,2.146,0.039588235294117646,0.673,2.0,2.0,2.0,2.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.013513513513513514,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009857142857142858,0.138,0.015142857142857142,0.212,0.0,0.0,0.0067857142857142855,0.095,0.004642857142857143,0.065,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.017094017094017096,0.0,2.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.04673913043478261,1.075,0.05182608695652174,1.192,0.08691304347826087,1.9989999999999999,0.07621739130434782,1.753,0.043304347826086956,0.996,1.0,1.0,1.0,1.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.10879166666666666,2.6109999999999998,0.08908333333333333,2.138,0.09183333333333334,2.204,0.09295833333333332,2.231,0.008166666666666666,0.19599999999999998,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.025,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16355555555555557,1.472,0.11922222222222222,1.073,0.2182222222222222,1.964,0.1628888888888889,1.466,0.012444444444444445,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.19227777777777777,3.461,0.11633333333333334,2.0940000000000003,0.1603888888888889,2.887,0.16844444444444445,3.032,0.036500000000000005,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.00625,3.0,5.0,3.0,1.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06446666666666667,1.9340000000000002,0.05856666666666667,1.7570000000000001,0.06873333333333334,2.0620000000000003,0.06863333333333334,2.059,0.0485,1.455,1.0,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.01282051282051282,3.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1108,1.662,0.13433333333333333,2.015,0.12073333333333333,1.811,0.11986666666666666,1.798,0.006333333333333333,0.095,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.009345794392523364,1.0,5.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.055545454545454544,1.222,0.059454545454545454,1.308,0.005318181818181818,0.11699999999999999,0.03759090909090909,0.827,0.01390909090909091,0.306,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.006666666666666667,1.0,5.0,1.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.03760714285714285,1.053,0.03517857142857143,0.985,0.026821428571428572,0.751,0.031464285714285715,0.881,0.005107142857142857,0.143,1.0,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.006622516556291391,4.0,3.0,4.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,6.0,0.0,2.0,0.0,0.15175757575757576,5.008,0.14939393939393938,4.93,0.1215151515151515,4.01,0.15584848484848485,5.143,0.05072727272727273,1.6740000000000002,7.0,7.0,7.0,7.0,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0078125,1.0,2.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.006571428571428572,0.138,0.010095238095238095,0.212,0.0,0.0,0.004523809523809524,0.095,0.0030952380952380953,0.065,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.008130081300813009,1.0,3.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.052875000000000005,1.2690000000000001,0.08083333333333334,1.9400000000000002,0.06708333333333333,1.6099999999999999,0.06387499999999999,1.5329999999999997,0.007375,0.177,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,3.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04595454545454546,1.0110000000000001,0.004318181818181818,0.095,0.05895454545454546,1.2970000000000002,0.03859090909090909,0.849,0.008363636363636363,0.184,2.0,2.0,2.0,2.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.008928571428571428,2.0,3.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.011363636363636364,0.25,0.00759090909090909,0.16699999999999998,0.010772727272727274,0.23700000000000002,0.00931818181818182,0.20500000000000002,0.0017727272727272728,0.039,2.0,2.0,2.0,2.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.01764705882352941,2.0,8.0,2.0,0.0,2.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.046657142857142855,1.633,0.07408571428571428,2.593,0.09091428571428571,3.182,0.07708571428571429,2.698,0.033971428571428576,1.189,5.0,5.0,5.0,5.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.04216867469879518,1.0,5.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,7.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.052657142857142854,1.843,0.0812857142857143,2.845,0.1004,3.5140000000000002,0.07811428571428572,2.734,0.0,0.0,1.0,1.0,1.0,1.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.005988023952095809,3.0,1.0,3.0,4.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.08806666666666667,2.642,0.14179999999999998,4.254,0.13499999999999998,4.05,0.12056666666666668,3.6170000000000004,0.0032333333333333333,0.097,4.0,4.0,4.0,4.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.017543859649122806,2.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.07533333333333332,1.8079999999999998,0.08754166666666667,2.101,0.075875,1.821,0.07745833333333334,1.859,0.0,0.0,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.012195121951219513,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07353846153846154,0.956,0.061230769230769234,0.796,0.04492307692307692,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.006097560975609756,1.0,1.0,1.0,2.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,7.0,0.0,1.0,0.0,0.06935483870967742,2.15,0.05580645161290323,1.73,0.06474193548387096,2.0069999999999997,0.07109677419354839,2.204,0.03729032258064516,1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.024154589371980676,0.0,8.0,0.0,2.0,1.0,6.0,0.0,7.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1031777777777778,4.643000000000001,0.11717777777777777,5.273,0.10873333333333335,4.893000000000001,0.1134,5.103,0.02033333333333333,0.9149999999999999,1.0,1.0,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.12279999999999999,2.456,0.1024,2.048,0.13445000000000001,2.689,0.13065,2.613,0.04045,0.8089999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0078125,2.0,3.0,2.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.16685185185185183,4.505,0.08122222222222221,2.1929999999999996,0.1610740740740741,4.349,0.14974074074074076,4.043,0.05714814814814814,1.543,4.0,4.0,4.0,4.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0
25.0,0.0,0.0,0.0,0.0,0.02564102564102564,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.05196428571428572,1.455,0.02192857142857143,0.614,0.06282142857142857,1.759,0.04557142857142856,1.2759999999999998,0.0,0.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0
17.0,0.0,0.0,0.0,0.0,0.01818181818181818,2.0,3.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1483529411764706,2.5220000000000002,0.07917647058823529,1.3459999999999999,0.11099999999999999,1.8869999999999998,0.12805882352941178,2.177,0.05694117647058823,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.023255813953488372,2.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.07361904761904763,1.546,0.07980952380952382,1.6760000000000002,0.0360952380952381,0.758,0.06314285714285714,1.326,0.0,0.0,3.0,3.0,3.0,3.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.043859649122807015,2.0,5.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08458333333333333,2.03,0.11116666666666665,2.6679999999999997,0.12091666666666666,2.9019999999999997,0.10554166666666666,2.533,0.0,0.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.013605442176870748,1.0,6.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.19639285714285712,5.499,0.07428571428571429,2.08,0.17503571428571427,4.901,0.176,4.928,0.10371428571428572,2.904,3.0,3.0,3.0,3.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.137,2.055,0.12366666666666666,1.855,0.17453333333333332,2.618,0.16446666666666668,2.467,0.06993333333333333,1.049,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.01948051948051948,0.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.17725,4.963,0.14010714285714282,3.922999999999999,0.13078571428571428,3.662,0.14578571428571427,4.082,0.010785714285714286,0.302,1.0,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.017094017094017096,2.0,11.0,2.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.21071428571428566,8.849999999999998,0.12811904761904763,5.381,0.22919047619047617,9.626,0.20511904761904762,8.615,0.05145238095238095,2.161,1.0,1.0,1.0,1.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.03361344537815126,0.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.06366666666666666,1.528,0.024958333333333332,0.599,0.079375,1.905,0.05604166666666668,1.3450000000000002,0.0,0.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
33.0,0.0,0.0,0.0,0.0,0.023668639053254437,2.0,6.0,2.0,1.0,3.0,2.0,0.0,5.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.15611428571428576,5.464000000000001,0.1416857142857143,4.9590000000000005,0.17194285714285715,6.018,0.17220000000000002,6.027000000000001,0.05537142857142857,1.938,1.0,1.0,1.0,1.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,1.0,0.0
17.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.12221052631578948,2.322,0.03242105263157894,0.6159999999999999,0.09842105263157892,1.8699999999999997,0.09821052631578947,1.8659999999999999,0.06378947368421052,1.212,3.0,3.0,3.0,3.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.011111111111111112,2.0,5.0,2.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.13948275862068965,4.045,0.17341379310344826,5.029,0.21927586206896552,6.359,0.1854827586206896,5.378999999999999,0.04527586206896552,1.3130000000000002,3.0,3.0,3.0,3.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.01694915254237288,4.0,3.0,4.0,3.0,2.0,7.0,0.0,7.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0608780487804878,2.496,0.0518780487804878,2.127,0.0748780487804878,3.07,0.07578048780487806,3.107,0.041658536585365856,1.7080000000000002,4.0,4.0,4.0,4.0,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.043859649122807015,1.0,4.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04805263157894737,0.9129999999999999,0.08963157894736841,1.7029999999999998,0.07357894736842106,1.3980000000000001,0.06568421052631579,1.248,0.014263157894736844,0.271,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.06373333333333334,0.956,0.0118,0.177,0.05853333333333333,0.878,0.05413333333333334,0.812,0.044199999999999996,0.6629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.08895238095238095,1.8679999999999999,0.15976190476190477,3.355,0.18399999999999997,3.8639999999999994,0.15542857142857144,3.2640000000000002,0.055380952380952385,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.010133333333333333,0.152,0.0,0.0,0.0077333333333333325,0.11599999999999999,0.005266666666666667,0.079,0.0020666666666666667,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.009345794392523364,1.0,3.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.11930434782608697,2.744,0.11617391304347827,2.672,0.13995652173913042,3.219,0.12152173913043478,2.795,0.01091304347826087,0.251,3.0,3.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,0.0,0.0,0.0,0.04819277108433735,2.0,3.0,2.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.1018,3.563,0.028314285714285715,0.991,0.04631428571428572,1.621,0.06645714285714285,2.326,0.030971428571428573,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
