count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
26.0,7.0,0.2692307692307692,7.0,0.050724637681159424,0.0
12.0,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.0625,2.0,0.02564102564102564,0.0
7.0,1.0,0.14285714285714285,1.0,0.023255813953488372,0.0
13.0,1.0,0.07692307692307693,1.0,0.014925373134328358,0.0
26.0,0.0,0.0,0.0,0.0,0.0
38.0,1.0,0.02631578947368421,1.0,0.004347826086956522,0.0
12.0,2.0,0.16666666666666666,3.0,0.038461538461538464,0.0
23.0,0.0,0.0,1.0,0.008620689655172414,0.0
40.0,4.0,0.1,4.0,0.01606425702811245,0.0
6.0,1.0,0.16666666666666666,1.0,0.030303030303030304,0.0
28.0,4.0,0.14285714285714285,4.0,0.023121387283236993,0.0
7.0,1.0,0.14285714285714285,1.0,0.023255813953488372,0.0
22.0,2.0,0.09090909090909091,2.0,0.0196078431372549,0.0
10.0,1.0,0.1,1.0,0.019230769230769232,0.0
28.0,1.0,0.03571428571428571,1.0,0.006329113924050633,0.0
12.0,1.0,0.08333333333333333,1.0,0.014925373134328358,0.0
42.0,1.0,0.023809523809523808,1.0,0.004166666666666667,0.0
19.0,1.0,0.05263157894736842,1.0,0.008333333333333333,0.0
18.0,3.0,0.16666666666666666,3.0,0.02702702702702703,0.0
15.0,0.0,0.0,1.0,0.01282051282051282,0.0
30.0,1.0,0.03333333333333333,1.0,0.0058823529411764705,0.0
52.0,5.0,0.09615384615384616,5.0,0.02092050209205021,0.0
7.0,1.0,0.14285714285714285,1.0,0.025,0.0
19.0,4.0,0.21052631578947367,4.0,0.04,0.0
7.0,1.0,0.14285714285714285,1.0,0.03225806451612903,0.0
65.0,4.0,0.06153846153846154,6.0,0.01744186046511628,0.0
8.0,1.0,0.125,1.0,0.02631578947368421,0.0
17.0,4.0,0.23529411764705882,4.0,0.038461538461538464,0.0
18.0,1.0,0.05555555555555555,1.0,0.011111111111111112,0.0
8.0,1.0,0.125,1.0,0.022222222222222223,0.0
21.0,0.0,0.0,1.0,0.008130081300813009,0.0
18.0,1.0,0.05555555555555555,1.0,0.010416666666666666,0.0
8.0,0.0,0.0,1.0,0.02631578947368421,0.0
12.0,1.0,0.08333333333333333,2.0,0.031746031746031744,0.0
10.0,3.0,0.3,4.0,0.056338028169014086,0.0
46.0,1.0,0.021739130434782608,1.0,0.0035714285714285713,0.0
27.0,4.0,0.14814814814814814,4.0,0.02702702702702703,0.0
4.0,1.0,0.25,1.0,0.047619047619047616,0.0
45.0,1.0,0.022222222222222223,1.0,0.0044444444444444444,0.0
21.0,1.0,0.047619047619047616,1.0,0.008,0.0
13.0,3.0,0.23076923076923078,3.0,0.0410958904109589,0.0
18.0,2.0,0.1111111111111111,2.0,0.019230769230769232,0.0
3.0,0.0,0.0,0.0,0.0,0.0
7.0,2.0,0.2857142857142857,2.0,0.06060606060606061,0.0
12.0,1.0,0.08333333333333333,1.0,0.010416666666666666,0.0
26.0,0.0,0.0,1.0,0.006024096385542169,0.0
39.0,1.0,0.02564102564102564,1.0,0.004807692307692308,0.0
30.0,1.0,0.03333333333333333,1.0,0.005291005291005291,0.0
31.0,0.0,0.0,1.0,0.0049261083743842365,0.0
27.0,3.0,0.1111111111111111,3.0,0.013636363636363636,0.0
19.0,2.0,0.10526315789473684,2.0,0.018018018018018018,0.0
58.0,2.0,0.034482758620689655,2.0,0.005934718100890208,0.0
35.0,1.0,0.02857142857142857,1.0,0.004672897196261682,0.0
17.0,1.0,0.058823529411764705,2.0,0.02127659574468085,0.0
24.0,1.0,0.041666666666666664,1.0,0.007575757575757576,0.0
6.0,2.0,0.3333333333333333,4.0,0.12121212121212122,0.0
32.0,0.0,0.0,2.0,0.011764705882352941,0.0
15.0,1.0,0.06666666666666667,1.0,0.0125,0.0
4.0,1.0,0.25,1.0,0.04,0.0
14.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,0.034482758620689655,0.0
19.0,1.0,0.05263157894736842,1.0,0.008264462809917356,0.0
7.0,1.0,0.14285714285714285,1.0,0.023809523809523808,0.0
13.0,1.0,0.07692307692307693,1.0,0.015151515151515152,0.0
86.0,1.0,0.011627906976744186,3.0,0.006622516556291391,0.0
25.0,1.0,0.04,1.0,0.007692307692307693,0.0
12.0,1.0,0.08333333333333333,1.0,0.014925373134328358,0.0
6.0,1.0,0.16666666666666666,1.0,0.030303030303030304,0.0
26.0,3.0,0.11538461538461539,3.0,0.022556390977443608,0.0
11.0,1.0,0.09090909090909091,1.0,0.02040816326530612,0.0
8.0,0.0,0.0,1.0,0.022727272727272728,0.0
23.0,1.0,0.043478260869565216,2.0,0.015503875968992248,0.0
31.0,5.0,0.16129032258064516,5.0,0.028735632183908046,0.0
13.0,2.0,0.15384615384615385,3.0,0.03333333333333333,0.0
10.0,1.0,0.1,1.0,0.02127659574468085,0.0
17.0,1.0,0.058823529411764705,1.0,0.010752688172043012,0.0
10.0,2.0,0.2,3.0,0.04054054054054054,0.0
41.0,1.0,0.024390243902439025,4.0,0.018867924528301886,0.0
17.0,4.0,0.23529411764705882,4.0,0.04040404040404041,0.0
14.0,2.0,0.14285714285714285,2.0,0.02040816326530612,0.0
20.0,1.0,0.05,1.0,0.008,0.0
27.0,1.0,0.037037037037037035,1.0,0.006493506493506494,0.0
4.0,0.0,0.0,1.0,0.038461538461538464,0.0
8.0,3.0,0.375,3.0,0.09090909090909091,0.0
18.0,1.0,0.05555555555555555,1.0,0.009345794392523364,0.0
31.0,1.0,0.03225806451612903,1.0,0.006289308176100629,0.0
52.0,2.0,0.038461538461538464,2.0,0.006711409395973154,0.0
28.0,2.0,0.07142857142857142,2.0,0.0136986301369863,0.0
17.0,1.0,0.058823529411764705,1.0,0.011363636363636364,0.0
26.0,0.0,0.0,1.0,0.008547008547008548,0.0
24.0,7.0,0.2916666666666667,8.0,0.05517241379310345,0.0
24.0,2.0,0.08333333333333333,3.0,0.022556390977443608,0.0
45.0,2.0,0.044444444444444446,2.0,0.007633587786259542,0.0
18.0,1.0,0.05555555555555555,1.0,0.010309278350515464,0.0
15.0,3.0,0.2,3.0,0.04054054054054054,0.0
8.0,0.0,0.0,0.0,0.0,0.0
32.0,2.0,0.0625,3.0,0.014925373134328358,0.0
9.0,1.0,0.1111111111111111,1.0,0.017543859649122806,0.0
22.0,1.0,0.045454545454545456,1.0,0.007352941176470588,0.0
6.0,2.0,0.3333333333333333,2.0,0.043478260869565216,0.0
8.0,1.0,0.125,1.0,0.017241379310344827,0.0
5.0,1.0,0.2,1.0,0.03125,0.0
31.0,4.0,0.12903225806451613,5.0,0.03184713375796178,0.0
7.0,0.0,0.0,0.0,0.0,0.0
12.0,1.0,0.08333333333333333,1.0,0.014084507042253521,0.0
8.0,1.0,0.125,1.0,0.022222222222222223,0.0
11.0,1.0,0.09090909090909091,1.0,0.017857142857142856,0.0
42.0,2.0,0.047619047619047616,3.0,0.012605042016806723,0.0
29.0,2.0,0.06896551724137931,2.0,0.0125,0.0
5.0,1.0,0.2,1.0,0.04,0.0
15.0,1.0,0.06666666666666667,1.0,0.013513513513513514,0.0
22.0,1.0,0.045454545454545456,1.0,0.007042253521126761,0.0
16.0,1.0,0.0625,1.0,0.013888888888888888,0.0
9.0,0.0,0.0,1.0,0.02631578947368421,0.0
22.0,1.0,0.045454545454545456,1.0,0.010638297872340425,0.0
14.0,1.0,0.07142857142857142,1.0,0.0136986301369863,0.0
12.0,1.0,0.08333333333333333,1.0,0.01818181818181818,0.0
18.0,2.0,0.1111111111111111,3.0,0.02586206896551724,0.0
12.0,2.0,0.16666666666666666,2.0,0.03225806451612903,0.0
32.0,2.0,0.0625,2.0,0.0125,0.0
4.0,1.0,0.25,1.0,0.029411764705882353,0.0
12.0,1.0,0.08333333333333333,2.0,0.03508771929824561,0.0
23.0,3.0,0.13043478260869565,3.0,0.02727272727272727,0.0
6.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.1,2.0,0.013888888888888888,0.0
22.0,8.0,0.36363636363636365,8.0,0.05755395683453238,0.0
13.0,1.0,0.07692307692307693,1.0,0.0136986301369863,0.0
15.0,1.0,0.06666666666666667,1.0,0.010526315789473684,0.0
3.0,2.0,0.6666666666666666,2.0,0.07142857142857142,0.0
16.0,2.0,0.125,2.0,0.024390243902439025,0.0
21.0,2.0,0.09523809523809523,2.0,0.015151515151515152,0.0
46.0,1.0,0.021739130434782608,1.0,0.003367003367003367,0.0
24.0,1.0,0.041666666666666664,1.0,0.006802721088435374,0.0
3.0,0.0,0.0,0.0,0.0,0.0
43.0,5.0,0.11627906976744186,6.0,0.028846153846153848,0.0
29.0,1.0,0.034482758620689655,1.0,0.006172839506172839,0.0
19.0,1.0,0.05263157894736842,1.0,0.009433962264150943,0.0
35.0,1.0,0.02857142857142857,2.0,0.01092896174863388,0.0
18.0,2.0,0.1111111111111111,2.0,0.022222222222222223,0.0
139.0,4.0,0.02877697841726619,5.0,0.006830601092896175,0.0
22.0,1.0,0.045454545454545456,1.0,0.008,0.0
15.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,1.0,0.016666666666666666,0.0
23.0,0.0,0.0,1.0,0.007751937984496124,0.0
22.0,2.0,0.09090909090909091,2.0,0.01694915254237288,0.0
13.0,5.0,0.38461538461538464,6.0,0.07894736842105263,0.0
26.0,0.0,0.0,1.0,0.007874015748031496,0.0
32.0,2.0,0.0625,2.0,0.011235955056179775,0.0
56.0,4.0,0.07142857142857142,4.0,0.014545454545454545,0.0
7.0,3.0,0.42857142857142855,4.0,0.1111111111111111,0.0
20.0,2.0,0.1,2.0,0.01904761904761905,0.0
11.0,3.0,0.2727272727272727,12.0,0.2222222222222222,0.0
13.0,1.0,0.07692307692307693,1.0,0.015151515151515152,0.0
3.0,2.0,0.6666666666666666,2.0,0.09523809523809523,0.0
15.0,0.0,0.0,0.0,0.0,0.0
22.0,5.0,0.22727272727272727,5.0,0.04807692307692308,0.0
10.0,2.0,0.2,4.0,0.06557377049180328,0.0
10.0,1.0,0.1,1.0,0.016129032258064516,0.0
30.0,4.0,0.13333333333333333,4.0,0.017316017316017316,0.0
7.0,1.0,0.14285714285714285,1.0,0.02564102564102564,0.0
7.0,1.0,0.14285714285714285,1.0,0.03225806451612903,0.0
11.0,1.0,0.09090909090909091,1.0,0.015873015873015872,0.0
21.0,7.0,0.3333333333333333,15.0,0.11194029850746269,0.0
26.0,3.0,0.11538461538461539,3.0,0.022058823529411766,0.0
23.0,2.0,0.08695652173913043,2.0,0.014285714285714285,0.0
6.0,1.0,0.16666666666666666,1.0,0.02040816326530612,0.0
24.0,1.0,0.041666666666666664,1.0,0.007246376811594203,0.0
8.0,1.0,0.125,1.0,0.023255813953488372,0.0
15.0,3.0,0.2,3.0,0.036585365853658534,0.0
17.0,1.0,0.058823529411764705,1.0,0.01098901098901099,0.0
16.0,0.0,0.0,1.0,0.009433962264150943,0.0
6.0,1.0,0.16666666666666666,1.0,0.02564102564102564,0.0
36.0,1.0,0.027777777777777776,1.0,0.004608294930875576,0.0
31.0,4.0,0.12903225806451613,4.0,0.023529411764705882,0.0
31.0,3.0,0.0967741935483871,3.0,0.017142857142857144,0.0
12.0,1.0,0.08333333333333333,1.0,0.015873015873015872,0.0
5.0,2.0,0.4,2.0,0.06451612903225806,0.0
18.0,1.0,0.05555555555555555,1.0,0.00980392156862745,0.0
18.0,1.0,0.05555555555555555,1.0,0.010869565217391304,0.0
14.0,1.0,0.07142857142857142,2.0,0.02631578947368421,0.0
15.0,1.0,0.06666666666666667,3.0,0.0375,0.0
22.0,3.0,0.13636363636363635,3.0,0.025,0.0
26.0,1.0,0.038461538461538464,1.0,0.006666666666666667,0.0
19.0,1.0,0.05263157894736842,2.0,0.021505376344086023,0.0
3.0,1.0,0.3333333333333333,1.0,0.038461538461538464,0.0
8.0,1.0,0.125,1.0,0.02040816326530612,0.0
4.0,1.0,0.25,1.0,0.045454545454545456,0.0
76.0,0.0,0.0,1.0,0.0022522522522522522,0.0
26.0,3.0,0.11538461538461539,3.0,0.0196078431372549,0.0
31.0,1.0,0.03225806451612903,1.0,0.006134969325153374,0.0
10.0,1.0,0.1,1.0,0.01639344262295082,0.0
9.0,1.0,0.1111111111111111,1.0,0.0196078431372549,0.0
69.0,1.0,0.014492753623188406,1.0,0.002932551319648094,0.0
4.0,2.0,0.5,2.0,0.058823529411764705,0.0
26.0,2.0,0.07692307692307693,7.0,0.047619047619047616,0.0
23.0,3.0,0.13043478260869565,3.0,0.022222222222222223,0.0
25.0,3.0,0.12,4.0,0.029850746268656716,0.0
30.0,1.0,0.03333333333333333,2.0,0.011976047904191617,0.0
20.0,1.0,0.05,1.0,0.007751937984496124,0.0
39.0,2.0,0.05128205128205128,2.0,0.009478672985781991,0.0
23.0,1.0,0.043478260869565216,1.0,0.008130081300813009,0.0
12.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.16666666666666666,1.0,0.024390243902439025,0.0
31.0,1.0,0.03225806451612903,2.0,0.013071895424836602,0.0
9.0,3.0,0.3333333333333333,3.0,0.05454545454545454,0.0
11.0,1.0,0.09090909090909091,1.0,0.011904761904761904,0.0
15.0,1.0,0.06666666666666667,1.0,0.011764705882352941,0.0
7.0,1.0,0.14285714285714285,1.0,0.02857142857142857,0.0
10.0,3.0,0.3,3.0,0.046153846153846156,0.0
4.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,1.0,0.0125,0.0
22.0,1.0,0.045454545454545456,1.0,0.008403361344537815,0.0
35.0,2.0,0.05714285714285714,2.0,0.010638297872340425,0.0
15.0,1.0,0.06666666666666667,1.0,0.011111111111111112,0.0
29.0,4.0,0.13793103448275862,5.0,0.03355704697986577,0.0
25.0,3.0,0.12,4.0,0.025,0.0
17.0,4.0,0.23529411764705882,4.0,0.041237113402061855,0.0
12.0,1.0,0.08333333333333333,1.0,0.012345679012345678,0.0
48.0,1.0,0.020833333333333332,1.0,0.0035460992907801418,0.0
34.0,2.0,0.058823529411764705,2.0,0.010810810810810811,0.0
26.0,1.0,0.038461538461538464,1.0,0.007575757575757576,0.0
17.0,1.0,0.058823529411764705,1.0,0.011111111111111112,0.0
9.0,1.0,0.1111111111111111,1.0,0.023255813953488372,0.0
16.0,2.0,0.125,2.0,0.023809523809523808,0.0
15.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.16666666666666666,1.0,0.03571428571428571,0.0
5.0,1.0,0.2,1.0,0.025,0.0
21.0,1.0,0.047619047619047616,1.0,0.008849557522123894,0.0
9.0,1.0,0.1111111111111111,1.0,0.018518518518518517,0.0
17.0,1.0,0.058823529411764705,1.0,0.008928571428571428,0.0
13.0,1.0,0.07692307692307693,1.0,0.016129032258064516,0.0
11.0,0.0,0.0,1.0,0.015384615384615385,0.0
12.0,3.0,0.25,3.0,0.045454545454545456,0.0
51.0,1.0,0.0196078431372549,1.0,0.0031847133757961785,0.0
28.0,2.0,0.07142857142857142,3.0,0.020689655172413793,0.0
21.0,1.0,0.047619047619047616,1.0,0.008547008547008548,0.0
7.0,0.0,0.0,1.0,0.022727272727272728,0.0
9.0,1.0,0.1111111111111111,1.0,0.02702702702702703,0.0
48.0,1.0,0.020833333333333332,1.0,0.003952569169960474,0.0
10.0,1.0,0.1,1.0,0.016129032258064516,0.0
18.0,4.0,0.2222222222222222,4.0,0.04395604395604396,0.0
17.0,2.0,0.11764705882352941,2.0,0.02857142857142857,0.0
7.0,1.0,0.14285714285714285,1.0,0.030303030303030304,0.0
16.0,4.0,0.25,4.0,0.037037037037037035,0.0
51.0,2.0,0.0392156862745098,2.0,0.0071174377224199285,0.0
6.0,1.0,0.16666666666666666,1.0,0.03225806451612903,0.0
33.0,3.0,0.09090909090909091,3.0,0.014492753623188406,0.0
26.0,1.0,0.038461538461538464,2.0,0.013888888888888888,0.0
38.0,1.0,0.02631578947368421,1.0,0.004484304932735426,0.0
5.0,1.0,0.2,1.0,0.020833333333333332,0.0
7.0,1.0,0.14285714285714285,1.0,0.030303030303030304,0.0
20.0,0.0,0.0,1.0,0.01020408163265306,0.0
11.0,1.0,0.09090909090909091,1.0,0.015873015873015872,0.0
26.0,3.0,0.11538461538461539,3.0,0.022222222222222223,0.0
31.0,2.0,0.06451612903225806,2.0,0.014492753623188406,0.0
38.0,6.0,0.15789473684210525,6.0,0.032432432432432434,0.0
13.0,0.0,0.0,1.0,0.013157894736842105,0.0
11.0,1.0,0.09090909090909091,1.0,0.015384615384615385,0.0
7.0,0.0,0.0,1.0,0.027777777777777776,0.0
7.0,1.0,0.14285714285714285,1.0,0.025,0.0
28.0,1.0,0.03571428571428571,1.0,0.0058823529411764705,0.0
10.0,1.0,0.1,1.0,0.02,0.0
23.0,1.0,0.043478260869565216,2.0,0.016129032258064516,0.0
29.0,1.0,0.034482758620689655,1.0,0.006802721088435374,0.0
26.0,0.0,0.0,1.0,0.0072992700729927005,0.0
14.0,1.0,0.07142857142857142,1.0,0.0136986301369863,0.0
25.0,1.0,0.04,2.0,0.014285714285714285,0.0
8.0,1.0,0.125,1.0,0.019230769230769232,0.0
19.0,1.0,0.05263157894736842,1.0,0.009259259259259259,0.0
19.0,1.0,0.05263157894736842,1.0,0.009433962264150943,0.0
25.0,1.0,0.04,1.0,0.006944444444444444,0.0
29.0,1.0,0.034482758620689655,1.0,0.005847953216374269,0.0
14.0,1.0,0.07142857142857142,1.0,0.013888888888888888,0.0
31.0,4.0,0.12903225806451613,4.0,0.024242424242424242,0.0
25.0,1.0,0.04,1.0,0.006172839506172839,0.0
24.0,3.0,0.125,3.0,0.02054794520547945,0.0
3.0,1.0,0.3333333333333333,1.0,0.047619047619047616,0.0
42.0,4.0,0.09523809523809523,5.0,0.022935779816513763,0.0
17.0,3.0,0.17647058823529413,3.0,0.039473684210526314,0.0
47.0,2.0,0.0425531914893617,2.0,0.00816326530612245,0.0
6.0,1.0,0.16666666666666666,1.0,0.02631578947368421,0.0
10.0,0.0,0.0,1.0,0.015384615384615385,0.0
4.0,1.0,0.25,1.0,0.041666666666666664,0.0
27.0,1.0,0.037037037037037035,1.0,0.00625,0.0
35.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.16666666666666666,1.0,0.04,0.0
24.0,1.0,0.041666666666666664,1.0,0.006993006993006993,0.0
7.0,0.0,0.0,1.0,0.030303030303030304,0.0
36.0,3.0,0.08333333333333333,3.0,0.016129032258064516,0.0
20.0,1.0,0.05,1.0,0.008333333333333333,0.0
58.0,1.0,0.017241379310344827,1.0,0.003215434083601286,0.0
23.0,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.0625,1.0,0.012345679012345678,0.0
14.0,1.0,0.07142857142857142,1.0,0.0136986301369863,0.0
22.0,1.0,0.045454545454545456,1.0,0.008333333333333333,0.0
38.0,1.0,0.02631578947368421,1.0,0.004032258064516129,0.0
21.0,2.0,0.09523809523809523,2.0,0.017543859649122806,0.0
28.0,0.0,0.0,1.0,0.005917159763313609,0.0
8.0,0.0,0.0,1.0,0.024390243902439025,0.0
29.0,0.0,0.0,1.0,0.006060606060606061,0.0
35.0,1.0,0.02857142857142857,2.0,0.010362694300518135,0.0
10.0,1.0,0.1,1.0,0.01694915254237288,0.0
33.0,0.0,0.0,1.0,0.006060606060606061,0.0
48.0,2.0,0.041666666666666664,2.0,0.007905138339920948,0.0
19.0,1.0,0.05263157894736842,1.0,0.00980392156862745,0.0
8.0,1.0,0.125,1.0,0.022222222222222223,0.0
9.0,1.0,0.1111111111111111,1.0,0.019230769230769232,0.0
16.0,2.0,0.125,2.0,0.023809523809523808,0.0
20.0,3.0,0.15,3.0,0.02702702702702703,0.0
25.0,2.0,0.08,2.0,0.014925373134328358,0.0
12.0,1.0,0.08333333333333333,1.0,0.018867924528301886,0.0
33.0,2.0,0.06060606060606061,2.0,0.011299435028248588,0.0
14.0,3.0,0.21428571428571427,3.0,0.02857142857142857,0.0
26.0,4.0,0.15384615384615385,4.0,0.030303030303030304,0.0
15.0,1.0,0.06666666666666667,1.0,0.010416666666666666,0.0
7.0,2.0,0.2857142857142857,2.0,0.047619047619047616,0.0
15.0,1.0,0.06666666666666667,1.0,0.010526315789473684,0.0
6.0,1.0,0.16666666666666666,1.0,0.027777777777777776,0.0
13.0,1.0,0.07692307692307693,1.0,0.011764705882352941,0.0
19.0,1.0,0.05263157894736842,1.0,0.009259259259259259,0.0
13.0,2.0,0.15384615384615385,2.0,0.02702702702702703,0.0
6.0,1.0,0.16666666666666666,1.0,0.02564102564102564,0.0
14.0,1.0,0.07142857142857142,1.0,0.013888888888888888,0.0
39.0,2.0,0.05128205128205128,2.0,0.010256410256410256,0.0
50.0,5.0,0.1,5.0,0.01818181818181818,0.0
42.0,1.0,0.023809523809523808,1.0,0.004524886877828055,0.0
17.0,1.0,0.058823529411764705,1.0,0.011235955056179775,0.0
38.0,2.0,0.05263157894736842,2.0,0.010752688172043012,0.0
19.0,1.0,0.05263157894736842,1.0,0.009259259259259259,0.0
13.0,2.0,0.15384615384615385,3.0,0.0410958904109589,0.0
25.0,3.0,0.12,3.0,0.020134228187919462,0.0
24.0,1.0,0.041666666666666664,1.0,0.008928571428571428,0.0
25.0,3.0,0.12,3.0,0.021739130434782608,0.0
56.0,3.0,0.05357142857142857,4.0,0.012232415902140673,0.0
19.0,2.0,0.10526315789473684,3.0,0.028846153846153848,0.0
20.0,1.0,0.05,1.0,0.008771929824561403,0.0
45.0,1.0,0.022222222222222223,1.0,0.0038910505836575876,0.0
6.0,1.0,0.16666666666666666,1.0,0.03333333333333333,0.0
4.0,3.0,0.75,3.0,0.10344827586206896,0.0
11.0,5.0,0.45454545454545453,6.0,0.09230769230769231,0.0
29.0,1.0,0.034482758620689655,1.0,0.007042253521126761,0.0
27.0,2.0,0.07407407407407407,3.0,0.018867924528301886,0.0
27.0,1.0,0.037037037037037035,1.0,0.006578947368421052,0.0
26.0,3.0,0.11538461538461539,4.0,0.02962962962962963,0.0
38.0,3.0,0.07894736842105263,3.0,0.012448132780082987,0.0
17.0,0.0,0.0,1.0,0.012658227848101266,0.0
18.0,1.0,0.05555555555555555,1.0,0.010869565217391304,0.0
7.0,1.0,0.14285714285714285,1.0,0.017241379310344827,0.0
10.0,0.0,0.0,0.0,0.0,0.0
21.0,3.0,0.14285714285714285,3.0,0.02912621359223301,0.0
9.0,1.0,0.1111111111111111,1.0,0.02127659574468085,0.0
34.0,4.0,0.11764705882352941,5.0,0.024390243902439025,0.0
22.0,1.0,0.045454545454545456,2.0,0.01834862385321101,0.0
10.0,3.0,0.3,4.0,0.08163265306122448,0.0
6.0,1.0,0.16666666666666666,1.0,0.041666666666666664,0.0
20.0,1.0,0.05,1.0,0.008695652173913044,0.0
18.0,0.0,0.0,1.0,0.011111111111111112,0.0
29.0,1.0,0.034482758620689655,1.0,0.005813953488372093,0.0
44.0,2.0,0.045454545454545456,2.0,0.008547008547008548,0.0
17.0,2.0,0.11764705882352941,2.0,0.016666666666666666,0.0
15.0,0.0,0.0,1.0,0.010526315789473684,0.0
28.0,1.0,0.03571428571428571,1.0,0.0078125,0.0
14.0,3.0,0.21428571428571427,3.0,0.039473684210526314,0.0
20.0,2.0,0.1,2.0,0.01904761904761905,0.0
16.0,1.0,0.0625,1.0,0.01,0.0
14.0,1.0,0.07142857142857142,1.0,0.011363636363636364,0.0
30.0,0.0,0.0,0.0,0.0,0.0
43.0,3.0,0.06976744186046512,9.0,0.03237410071942446,0.0
28.0,5.0,0.17857142857142858,5.0,0.03184713375796178,0.0
10.0,1.0,0.1,1.0,0.020833333333333332,0.0
4.0,1.0,0.25,1.0,0.037037037037037035,0.0
28.0,1.0,0.03571428571428571,1.0,0.007142857142857143,0.0
9.0,1.0,0.1111111111111111,1.0,0.016666666666666666,0.0
16.0,1.0,0.0625,3.0,0.04,0.0
35.0,4.0,0.11428571428571428,4.0,0.021052631578947368,0.0
23.0,8.0,0.34782608695652173,8.0,0.06201550387596899,0.0
12.0,1.0,0.08333333333333333,1.0,0.014285714285714285,0.0
17.0,1.0,0.058823529411764705,1.0,0.008928571428571428,0.0
25.0,0.0,0.0,0.0,0.0,0.0
12.0,3.0,0.25,3.0,0.05172413793103448,0.0
20.0,2.0,0.1,2.0,0.017094017094017096,0.0
14.0,4.0,0.2857142857142857,4.0,0.043478260869565216,0.0
12.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.09090909090909091,1.0,0.01818181818181818,0.0
4.0,0.0,0.0,1.0,0.04,0.0
27.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,0.05263157894736842,1.0,0.010638297872340425,0.0
19.0,4.0,0.21052631578947367,4.0,0.039603960396039604,0.0
27.0,6.0,0.2222222222222222,13.0,0.07926829268292683,0.0
35.0,4.0,0.11428571428571428,18.0,0.0891089108910891,0.0
12.0,5.0,0.4166666666666667,5.0,0.06944444444444445,0.0
26.0,2.0,0.07692307692307693,2.0,0.012987012987012988,0.0
4.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.09090909090909091,1.0,0.015625,0.0
43.0,2.0,0.046511627906976744,2.0,0.00904977375565611,0.0
32.0,1.0,0.03125,1.0,0.005952380952380952,0.0
29.0,1.0,0.034482758620689655,1.0,0.005291005291005291,0.0
6.0,1.0,0.16666666666666666,1.0,0.02631578947368421,0.0
26.0,1.0,0.038461538461538464,4.0,0.026490066225165563,0.0
9.0,1.0,0.1111111111111111,1.0,0.022727272727272728,0.0
21.0,2.0,0.09523809523809523,3.0,0.027522935779816515,0.0
44.0,3.0,0.06818181818181818,3.0,0.012345679012345678,0.0
15.0,1.0,0.06666666666666667,1.0,0.010309278350515464,0.0
8.0,1.0,0.125,1.0,0.020833333333333332,0.0
35.0,2.0,0.05714285714285714,3.0,0.01694915254237288,0.0
5.0,1.0,0.2,1.0,0.037037037037037035,0.0
32.0,4.0,0.125,4.0,0.021739130434782608,0.0
23.0,2.0,0.08695652173913043,3.0,0.024390243902439025,0.0
22.0,5.0,0.22727272727272727,5.0,0.043478260869565216,0.0
22.0,1.0,0.045454545454545456,1.0,0.009345794392523364,0.0
33.0,1.0,0.030303030303030304,1.0,0.0056179775280898875,0.0
20.0,3.0,0.15,3.0,0.03,0.0
40.0,1.0,0.025,1.0,0.0045871559633027525,0.0
23.0,2.0,0.08695652173913043,2.0,0.014705882352941176,0.0
31.0,1.0,0.03225806451612903,1.0,0.006756756756756757,0.0
13.0,1.0,0.07692307692307693,2.0,0.027777777777777776,0.0
7.0,2.0,0.2857142857142857,2.0,0.04878048780487805,0.0
30.0,1.0,0.03333333333333333,1.0,0.00625,0.0
21.0,3.0,0.14285714285714285,3.0,0.023622047244094488,0.0
16.0,2.0,0.125,2.0,0.021052631578947368,0.0
11.0,1.0,0.09090909090909091,1.0,0.017543859649122806,0.0
58.0,11.0,0.1896551724137931,11.0,0.02894736842105263,0.0
11.0,1.0,0.09090909090909091,1.0,0.014285714285714285,0.0
26.0,1.0,0.038461538461538464,1.0,0.0078125,0.0
27.0,3.0,0.1111111111111111,3.0,0.02097902097902098,0.0
32.0,2.0,0.0625,2.0,0.011560693641618497,0.0
5.0,1.0,0.2,1.0,0.037037037037037035,0.0
15.0,1.0,0.06666666666666667,1.0,0.013333333333333334,0.0
32.0,2.0,0.0625,7.0,0.03825136612021858,0.0
14.0,1.0,0.07142857142857142,1.0,0.011494252873563218,0.0
12.0,1.0,0.08333333333333333,1.0,0.017543859649122806,0.0
50.0,0.0,0.0,1.0,0.003663003663003663,0.0
6.0,1.0,0.16666666666666666,1.0,0.034482758620689655,0.0
20.0,2.0,0.1,2.0,0.015037593984962405,0.0
25.0,1.0,0.04,1.0,0.009009009009009009,0.0
25.0,1.0,0.04,1.0,0.006666666666666667,0.0
