pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,0.0245,0.392,-0.0608125,-0.973,0.0478125,0.765,0.044187500000000005,0.7070000000000001,0.0005625,0.009,0.040125,0.642,0.0608125,0.973,0.057187499999999995,0.9149999999999999,0.0529375,0.847,0.0005625,0.009,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.14285714285714285,2.0,0.025,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.173,0.0348,0.174,-0.003399999999999999,-0.016999999999999994,0.0166,0.083,-0.0162,-0.081,0.06420000000000001,0.321,0.0348,0.174,0.0258,0.129,0.036199999999999996,0.181,0.0162,0.081,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.05263157894736842,0.0
1.0,3.0,1.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,-0.040549999999999996,-0.8109999999999999,0.0526,1.052,0.006600000000000004,0.1320000000000001,-0.0010999999999999996,-0.021999999999999992,0.029950000000000004,0.5990000000000001,0.06445,1.289,0.060399999999999995,1.208,0.093,1.8599999999999999,0.0784,1.568,0.029950000000000004,0.5990000000000001,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.0,0.009615384615384616,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03628571428571429,0.254,-0.15842857142857142,-1.109,0.24199999999999997,1.6939999999999997,0.1644285714285714,1.1509999999999998,0.05914285714285714,0.414,0.21542857142857144,1.508,0.3315714285714285,2.3209999999999997,0.2797142857142857,1.958,0.2712857142857143,1.899,0.11657142857142858,0.8160000000000001,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.027777777777777776,1.0
0.0,4.0,2.0,2.0,1.0,4.0,0.0,7.0,0.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.05642424242424242,1.8619999999999999,-0.041,-1.353,0.005393939393939392,0.17799999999999994,0.018303030303030307,0.6040000000000001,0.05721212121212121,1.888,0.09393939393939393,3.0999999999999996,0.06348484848484848,2.0949999999999998,0.14763636363636362,4.872,0.11987878787878789,3.9560000000000004,0.0703030303030303,2.32,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.005988023952095809,0.0
2.0,6.0,1.0,1.0,1.0,5.0,0.0,9.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019324324324324325,0.715,-0.043405405405405405,-1.6059999999999999,0.04232432432432432,1.5659999999999998,0.02781081081081082,1.0290000000000004,-0.029783783783783786,-1.102,0.07245945945945946,2.681,0.052108108108108106,1.928,0.04956756756756757,1.834,0.06478378378378377,2.397,0.030270270270270273,1.12,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.058823529411764705,5.0,0.026737967914438502,1.0
3.0,5.0,3.0,3.0,4.0,8.0,0.0,13.0,1.0,3.0,0.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.054155172413793105,3.141,-0.02455172413793103,-1.424,0.07679310344827585,4.453999999999999,0.07055172413793104,4.0920000000000005,-0.005327586206896552,-0.309,0.06277586206896552,3.641,0.08679310344827587,5.034000000000001,0.08137931034482758,4.72,0.07406896551724139,4.296,0.006051724137931035,0.35100000000000003,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.006535947712418301,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.07142857142857142,0.0
9.0,2.0,4.0,1.0,4.0,3.0,0.0,9.0,0.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.005795454545454543,0.2549999999999999,-0.033545454545454545,-1.476,0.03206818181818182,1.411,0.02827272727272728,1.2440000000000002,0.04268181818181818,1.8780000000000001,0.13175,5.797000000000001,0.09822727272727273,4.322,0.13370454545454544,5.882999999999999,0.13545454545454547,5.960000000000001,0.05127272727272727,2.256,2.0,0.0,0.0,0.0,0.0,39.0,4.0,0.10256410256410256,4.0,0.016877637130801686,1.0
1.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.15,0.15,0.15,0.15,0.01745,0.349,-0.04065,-0.813,0.003300000000000003,0.06600000000000006,0.015750000000000004,0.31500000000000006,0.02815,0.5630000000000001,0.09425,1.885,0.05465,1.093,0.0624,1.248,0.07944999999999999,1.589,0.02815,0.5630000000000001,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.010869565217391304,1.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255555555555555,0.293,0.03222222222222222,0.29,-0.08677777777777777,-0.7809999999999999,-0.041444444444444443,-0.373,0.06888888888888889,0.62,0.06033333333333332,0.5429999999999999,0.03222222222222222,0.29,0.08677777777777777,0.7809999999999999,0.08277777777777778,0.7450000000000001,0.10200000000000001,0.918,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.022727272727272728,1.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08127272727272727,0.894,0.014272727272727272,0.157,0.08272727272727273,0.91,0.05936363636363637,0.653,0.0,0.0,0.08127272727272727,0.894,0.014272727272727272,0.157,0.08272727272727273,0.91,0.05936363636363637,0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.01639344262295082,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016125,0.129,0.005375,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.016125,0.129,0.005375,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.02564102564102564,0.0
2.0,2.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.128,2.8160000000000003,0.02118181818181818,0.46599999999999997,0.10945454545454546,2.408,0.11368181818181818,2.501,-0.058227272727272725,-1.281,0.1439090909090909,3.166,0.1699090909090909,3.738,0.191,4.202,0.17659090909090908,3.885,0.06622727272727272,1.4569999999999999,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.15789473684210525,4.0,0.03773584905660377,1.0
9.0,14.0,10.0,1.0,3.0,4.0,0.0,16.0,1.0,2.0,14.0,13.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,7.0,7.0,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07622340425531915,7.165,0.004670212765957445,0.43899999999999983,0.07205319148936169,6.773,0.09046808510638298,8.504,0.008489361702127662,0.7980000000000003,0.1250531914893617,11.755,0.14230851063829786,13.376999999999999,0.12211702127659575,11.479000000000001,0.13185106382978726,12.394000000000002,0.019127659574468082,1.7979999999999998,0.0,0.0,0.0,0.0,0.0,82.0,17.0,0.2073170731707317,17.0,0.032504780114722756,1.0
2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,-0.007636363636363633,-0.08399999999999996,0.0890909090909091,0.98,-0.013181818181818173,-0.1449999999999999,0.022454545454545463,0.2470000000000001,0.0008181818181818182,0.009,0.14400000000000002,1.584,0.0890909090909091,0.98,0.18045454545454545,1.9849999999999999,0.13809090909090907,1.519,0.0008181818181818182,0.009,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.020833333333333332,1.0
3.0,12.0,5.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,9.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.03580851063829787,1.6829999999999998,-0.014063829787234043,-0.661,0.09691489361702128,4.555000000000001,0.08578723404255319,4.032,0.006340425531914896,0.2980000000000001,0.10078723404255321,4.737000000000001,0.14648936170212765,6.885,0.1652978723404255,7.768999999999999,0.13885106382978724,6.526,0.021787234042553193,1.024,0.0,0.0,0.0,0.0,0.0,43.0,11.0,0.2558139534883721,11.0,0.044715447154471545,1.0
0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.679,-0.06142857142857143,-0.86,0.06,0.84,0.061071428571428575,0.8550000000000001,0.002928571428571429,0.041,0.0485,0.679,0.07757142857142858,1.086,0.06,0.84,0.061071428571428575,0.8550000000000001,0.002928571428571429,0.041,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.23076923076923078,3.0,0.03896103896103896,0.0
2.0,2.0,5.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,-0.004629629629629629,-0.125,0.045481481481481484,1.228,0.009333333333333338,0.2520000000000001,-0.00837037037037037,-0.22599999999999998,-0.005814814814814812,-0.15699999999999992,0.08425925925925927,2.2750000000000004,0.045481481481481484,1.228,0.07385185185185186,1.9940000000000002,0.08933333333333333,2.412,0.0752222222222222,2.0309999999999997,1.0,0.0,0.0,0.0,0.0,22.0,5.0,0.22727272727272727,12.0,0.1,1.0
2.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,-0.010391304347826091,-0.2390000000000001,0.013608695652173913,0.313,0.012739130434782609,0.293,0.009130434782608698,0.21000000000000008,0.0458695652173913,1.055,0.11021739130434784,2.535,0.0781304347826087,1.797,0.14152173913043478,3.255,0.1252173913043478,2.88,0.05299999999999999,1.2189999999999999,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.10526315789473684,3.0,0.03125,1.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046181818181818185,-0.508,-0.1467272727272727,-1.6139999999999999,0.06636363636363637,0.7300000000000001,0.011363636363636354,0.12499999999999989,-0.030545454545454542,-0.33599999999999997,0.2565454545454546,2.822,0.1467272727272727,1.6139999999999999,0.18745454545454543,2.062,0.2411818181818182,2.653,0.13272727272727272,1.46,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.8888888888888888,41.0,0.7454545454545455,1.0
6.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057499999999999996,1.8399999999999999,-0.01306249999999999,-0.4179999999999997,0.09621874999999999,3.0789999999999997,0.0809375,2.59,-0.0113125,-0.362,0.0715625,2.29,0.1101875,3.526,0.10778124999999998,3.4489999999999994,0.09325,2.984,0.021125,0.676,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.2962962962962963,8.0,0.041025641025641026,1.0
1.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07357142857142858,2.575,-0.0021428571428571386,-0.07499999999999984,0.053657142857142855,1.878,0.06785714285714285,2.375,-0.003285714285714286,-0.115,0.07357142857142858,2.575,0.0812857142857143,2.845,0.053657142857142855,1.878,0.06785714285714285,2.375,0.004828571428571428,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.4827586206896552,14.0,0.06829268292682927,1.0
5.0,13.0,3.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,29.0,15.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06598717948717948,5.147,-0.007769230769230768,-0.6059999999999999,0.07255128205128204,5.658999999999999,0.07944871794871795,6.197,-0.007038461538461538,-0.5489999999999999,0.0751923076923077,5.865,0.11294871794871796,8.81,0.08388461538461538,6.542999999999999,0.08891025641025642,6.9350000000000005,0.013064102564102566,1.0190000000000001,0.0,0.0,0.0,0.0,0.0,63.0,31.0,0.49206349206349204,38.0,0.08656036446469248,1.0
3.0,2.0,0.0,1.0,2.0,1.0,0.0,11.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.01164516129032258,0.361,-0.04758064516129032,-1.4749999999999999,0.05038709677419354,1.5619999999999998,0.029290322580645164,0.9080000000000001,0.03009677419354839,0.933,0.0662258064516129,2.053,0.06280645161290323,1.947,0.06987096774193548,2.166,0.076,2.356,0.03693548387096774,1.145,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.041666666666666664,1.0,0.005649717514124294,1.0
2.0,4.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0975909090909091,2.1470000000000002,-0.15436363636363637,-3.396,0.09345454545454546,2.056,0.11818181818181821,2.6000000000000005,0.0004090909090909091,0.009,0.1734090909090909,3.815,0.16381818181818183,3.604,0.19027272727272726,4.186,0.17600000000000002,3.8720000000000003,0.0004090909090909091,0.009,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.008403361344537815,1.0
2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.031583333333333324,0.3789999999999999,0.0425,0.51,0.02408333333333335,0.2890000000000002,0.009833333333333324,0.11799999999999988,0.024833333333333336,0.29800000000000004,0.18041666666666667,2.165,0.0425,0.51,0.13508333333333333,1.621,0.12766666666666668,1.532,0.06883333333333333,0.826,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,2.0,0.03508771929824561,1.0
6.0,9.0,1.0,3.0,1.0,4.0,0.0,14.0,0.0,5.0,2.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,0.08620689655172414,0.08620689655172414,0.08620689655172414,0.08620689655172414,0.04194827586206897,2.4330000000000003,-0.023706896551724137,-1.375,0.05594827586206895,3.244999999999999,0.05279310344827587,3.0620000000000003,0.007706896551724137,0.44699999999999995,0.07260344827586207,4.211,0.07570689655172412,4.390999999999999,0.09608620689655172,5.5729999999999995,0.08358620689655172,4.848,0.015224137931034483,0.883,3.0,0.0,0.0,0.0,0.0,53.0,3.0,0.05660377358490566,3.0,0.010169491525423728,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020833333333333332,-0.125,0.0,0.0,-0.012499999999999999,-0.075,-0.011666666666666667,-0.07,0.0014999999999999998,0.009,0.020833333333333332,0.125,0.0,0.0,0.012499999999999999,0.075,0.011666666666666667,0.07,0.0014999999999999998,0.009,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.02857142857142857,1.0
3.0,3.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.1,0.1,0.1,0.1,-0.0006666666666666668,-0.020000000000000004,0.02223333333333333,0.6669999999999999,0.030266666666666667,0.908,0.0176,0.528,0.0012,0.036,0.007666666666666666,0.22999999999999998,0.02443333333333333,0.733,0.03526666666666667,1.058,0.02226666666666667,0.6680000000000001,0.0012,0.036,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.006578947368421052,1.0
5.0,5.0,2.0,1.0,1.0,4.0,0.0,7.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,-0.004916666666666665,-0.17699999999999994,0.014666666666666668,0.528,-0.014305555555555552,-0.5149999999999999,-0.011111111111111112,-0.4,0.0033611111111111094,0.12099999999999994,0.04913888888888889,1.7690000000000001,0.014666666666666668,0.528,0.018250000000000002,0.657,0.03044444444444444,1.0959999999999999,0.028749999999999998,1.035,1.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0967741935483871,4.0,0.022099447513812154,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.15360000000000001,0.768,-0.1906,-0.953,0.12279999999999999,0.614,0.15560000000000002,0.778,0.0,0.0,0.15360000000000001,0.768,0.1906,0.953,0.12279999999999999,0.614,0.15560000000000002,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.05,1.0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24500000000000002,1.715,-0.17657142857142857,-1.236,0.1737142857142857,1.216,0.19842857142857143,1.389,0.0,0.0,0.24500000000000002,1.715,0.17657142857142857,1.236,0.1737142857142857,1.216,0.19842857142857143,1.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.025,0.0
6.0,8.0,3.0,4.0,4.0,9.0,0.0,16.0,0.0,5.0,1.0,5.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,-0.0041486486486486535,-0.3070000000000004,-0.014081081081081078,-1.0419999999999998,0.016148648648648654,1.1950000000000003,0.0030135135135135175,0.2230000000000003,0.033932432432432436,2.511,0.11728378378378376,8.678999999999998,0.06624324324324324,4.901999999999999,0.10622972972972972,7.860999999999999,0.11433783783783782,8.460999999999999,0.06917567567567567,5.119,3.0,0.0,0.0,0.0,0.0,70.0,3.0,0.04285714285714286,4.0,0.01084010840108401,1.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.1936,0.968,0.1602,0.801,0.199,0.995,0.1842,0.921,0.0,0.0,0.1936,0.968,0.1602,0.801,0.199,0.995,0.1842,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.037037037037037035,0.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.21309090909090908,2.344,-0.24127272727272728,-2.654,0.12036363636363635,1.3239999999999998,0.1983636363636364,2.1820000000000004,-0.00890909090909091,-0.098,0.23581818181818182,2.594,0.27236363636363636,2.996,0.134,1.474,0.2110909090909091,2.322,0.010545454545454545,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.01818181818181818,1.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046666666666666705,0.07000000000000006,0.04953333333333333,0.743,-0.06346666666666666,-0.952,-0.010999999999999994,-0.16499999999999992,0.023733333333333335,0.35600000000000004,0.1264,1.8960000000000001,0.04953333333333333,0.743,0.06933333333333333,1.04,0.08833333333333335,1.3250000000000002,0.023733333333333335,0.35600000000000004,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.3333333333333333,4.0,0.05194805194805195,1.0
2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11546153846153845,1.501,0.14153846153846153,1.8399999999999999,0.134,1.742,0.1303076923076923,1.694,0.0,0.0,0.11546153846153845,1.501,0.14153846153846153,1.8399999999999999,0.134,1.742,0.1303076923076923,1.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.18181818181818182,2.0,0.02531645569620253,0.0
2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.07821052631578947,1.486,0.03226315789473685,0.6130000000000001,0.06231578947368422,1.1840000000000002,0.08721052631578947,1.657,-0.012736842105263158,-0.242,0.16599999999999998,3.1539999999999995,0.1346842105263158,2.559,0.17442105263157895,3.314,0.1541578947368421,2.929,0.01368421052631579,0.26,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0625,1.0,0.009900990099009901,1.0
3.0,5.0,2.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,0.06528125,2.089,-0.07396874999999999,-2.3669999999999995,0.04521875,1.447,0.06318750000000001,2.0220000000000002,0.012656249999999999,0.40499999999999997,0.10396875,3.327,0.10296875,3.295,0.10084375,3.227,0.10681250000000002,3.4180000000000006,0.023843749999999997,0.7629999999999999,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.07407407407407407,2.0,0.011235955056179775,0.0
4.0,3.0,3.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,0.2,0.2,0.2,0.2,-0.0010400000000000003,-0.02600000000000001,-0.032240000000000005,-0.806,0.019999999999999997,0.4999999999999999,0.009240000000000002,0.23100000000000004,0.0368,0.92,0.0664,1.66,0.0456,1.1400000000000001,0.06344,1.5859999999999999,0.07075999999999999,1.769,0.0368,0.92,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.05,1.0,0.006993006993006993,0.0
