sentence,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
"o livro fala sobre conflitos que acontece em um cortiço.o cortiço é de João romão, que na base da exploração alheia enriquece",0.0,0.0,0.0,1.0,0.008,21.0,0.0,0.0,0.0,0.0,0.0
" Nele, o autor descreve as características da realidade de pessoas que fazem parte da camada mais humilde da sociedade: lavadeiras, imigrantes, prostitutas, pedreiros, etc.",0.0,0.0,0.0,0.0,0.005813953488372,22.0,0.0,0.0,0.0,0.0,0.0
Depois que o cortiço sofre um incêndio é reconstruído como uma vila,0.0,0.0,0.0,0.0,0.0149253731343283,11.0,0.0,0.0,0.0,0.0,0.0
"fiel ao movimento naturalista, os instintos dos personagens se sobrepõem à razão individual e o homem torna-se fruto do meio onde vive ? fator que abala a integridade de qualquer um que no local habite.",0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
A falta de tudo e a perspectiva de nada para aquelas pessoas que ali vivem,0.0,0.0,0.0,0.0,0.0135135135135135,14.0,0.0,0.0,0.0,0.0,0.0
"Jason está a caminho da casa de Helena, quer resolver todas as pontas soltas do seu passado.",0.0,0.0,0.0,0.0,0.0217391304347826,17.0,0.0,0.0,0.0,0.0,0.0
"Chegando a cidade, descobre um pouco tarde que Helena irá atrasar uns dias para voltar para casa.",0.0,0.0,0.0,0.0,0.0206185567010309,16.0,0.0,0.0,0.0,0.0,0.0
"Ele se desculpa e ela vai para casa, chegando em casa, descobre que o mesmo cara que esbarrou, está aguardando sua vizinha Helena.",0.0,0.0,0.0,0.0,0.0153846153846153,22.0,0.0,0.0,0.0,0.0,0.0
"Colateral é o segundo volume da série dos Irmãos Willers, da autora Andt Collins, lançado pela The Gift Box Editora.",0.0,0.0,0.0,0.0,0.0775862068965517,11.0,0.0,0.0,0.0,0.0,0.0
"Jason é o irmão mais novo, porém, sempre agiu como o mais velho por ser o responsável por gerenciar a carreira do irmão boxeador.",0.0,0.0,0.0,0.0,0.0077519379844961,24.0,0.0,0.0,0.0,0.0,0.0
"Seu pai sequestrou a mãe dela, quando ela ainda era uma adolescente, e dois anos depois Helena nasceu e cresceu, isolada com os pais em um pântano",0.0,0.0,0.0,0.0,0.0136986301369863,26.0,0.0,0.0,0.0,0.0,0.0
"Dois anos depois que elas foram resgatadas, Jacob foi preso e condenado e isso já faz treze anos.",0.0,0.0,0.0,0.0,0.0206185567010309,17.0,0.0,0.0,0.0,0.0,0.0
Ela faz geleias e compotas para vender. Mas Helena nunca contou a verdade sobre seu pai para Stephen,0.0,0.0,0.0,0.0,0.04,14.0,0.0,0.0,0.0,1.0,0.0
"Como a narrativa mostra as lembranças da personagem principal aqui no presente, o livro praticamente não tem diálogos.",0.0,0.0,0.0,0.0,0.0084745762711864,17.0,0.0,0.0,0.0,1.0,0.0
O livro tem poucos personagens. É basicamente Helena como a principal e seus pais como coadjuvantes.,0.0,0.0,0.0,0.0,0.02,13.0,0.0,0.0,0.0,0.0,0.0
"Bom, segue minhas impressões, opniões e sentimentos com essa leitura...",0.0,0.0,0.0,0.0,0.0140845070422535,8.0,0.0,0.0,0.0,0.0,0.0
"Tudo parece andar como tem que ser, parecia que os céus haviam recompensada pelos anos de aprisionamento e maus tratos.",0.0,0.0,0.0,0.0,0.0084033613445378,18.0,0.0,0.0,0.0,0.0,0.0
"Uma caçada se inicia, e se Helena quiser proteger a si mesma e sua família ela terá que capturar seu pai, ou até mesmo matá-lo.",0.0,0.0,0.0,0.0,0.0157480314960629,23.0,0.0,0.0,0.0,0.0,0.0
"Tudo começa quando Michael Berrett apresenta a Shirley Harrison um manuscrito com mais de 60 páginas contendo relatos arrepiantes que foram assinados por um dos mais famosos serial killers de todos os tempos: Jack, o Estripador.",0.0,0.0,0.0,0.0,0.0307017543859649,27.0,0.0,0.0,0.0,0.0,0.0
"Maior parte do livro conta como a escritora conseguiu as informações do possível livro do Jack, a busca para decifrar se era real ou não, no final acaba que não se tem certeza.",0.0,0.0,0.0,0.0,0.0113636363636363,32.0,0.0,0.0,0.0,1.0,0.0
"Jack matava apenas prostitutas. Ele as estrangulava, esfaqueava e mutilava, em ataques cada vez mais brutais.",0.0,0.0,0.0,0.0,0.018348623853211,14.0,0.0,0.0,0.0,0.0,0.0
"Como a única evidência contra Florie era seu adultério, ela foi libertada após 15 anos de prisão",0.0,0.0,0.0,0.0,0.0208333333333333,14.0,0.0,0.0,0.0,0.0,0.0
James Maybrick vivia em Liverpool e trabalhava com o comércio de algodão. ,0.0,0.0,0.0,0.0,0.0405405405405405,11.0,0.0,0.0,0.0,0.0,0.0
"Sua morte foi em 1889, ocasionando a prisão de sua esposa Florence, acusada de envenená-lo",0.0,0.0,0.0,0.0,0.0222222222222222,12.0,0.0,0.0,0.0,0.0,0.0
O diário relata que Maybrick descobrira que a esposa estava se envolvendo com um amigo de família e que isso pode ter ocasionado sua raiva mais a punição.,0.0,0.0,0.0,0.0,0.0129870129870129,26.0,0.0,0.0,0.0,0.0,0.0
"Falso ou não, o diário trás certa compatibilidade envolvendo todas as cinco vítimas confirmadas do Estripador",0.0,0.0,0.0,0.0,0.018348623853211,14.0,0.0,0.0,0.0,1.0,0.0
 É uma das vítimas que desperta maior curiosidade das pessoas; não sobrou nada da menina.,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0
O coração dela nunca foi encontrado.,0.0,0.0,0.0,0.0,0.0277777777777777,5.0,0.0,0.0,0.0,1.0,0.0
"Após essas 300 páginas, temos o diário traduzido na íntegra, acompanhado de imagens da caligrafia e língua original.",0.0,0.0,0.0,0.0,0.0086206896551724,16.0,0.0,0.0,0.0,0.0,0.0
"Na verdade, é uma fonte de pesquisa.",0.0,0.0,0.0,0.0,0.0277777777777777,6.0,0.0,0.0,0.0,0.0,0.0
"O tema ""Jack, O Estripador"" é um dos que mais chama atenção pela notoriedade do assassino, um criminoso brutal que nunca teve sua identidade revelada e pagou por seus crimes. ",0.0,0.0,0.0,0.0,0.0228571428571428,26.0,0.0,0.0,0.0,1.0,0.0
"Foi um serial killer que agiu no distrito de Whitechapel em Londres no ano de 1888. Assassinou e mutilou cinco mulheres, ditas prostitutas.",0.0,0.0,0.0,0.0,0.0287769784172661,18.0,0.0,0.0,0.0,0.0,0.0
Foi o primeiro serial killer a ganhar notoriedade na imprensa mundial e até hoje levanta teorias sobre sua verdadeira identidade.,0.0,0.0,0.0,0.0,0.0077519379844961,18.0,0.0,0.0,0.0,0.0,0.0
O fato ocorrido ainda não é solucionado e conta todo o trabalho que tiveram para desvendar os mistérios,0.0,0.0,0.0,0.0,0.0097087378640776,17.0,0.0,0.0,0.0,1.0,0.0
"Desde o conhecimento da mídia sobre o diário até hoje, Shirley Harrison sofre duras críticas e acusações, sendo taxada de falsificadora, ou ao menos de ter participado da construção do escrito.",0.0,0.0,0.0,0.0,0.0155440414507772,26.0,0.0,0.0,0.0,0.0,0.0
"Uma boa pedida para quem curte crônicas curtas, que tratam de coisas do cotidiano com bom humor, inteligência e deixa um gostinho de ""quero mais"".",0.0,0.0,0.0,0.0,0.0068493150684931,23.0,0.0,0.0,0.0,0.0,1.0
"Um ótimo livro, além de ser um alerta para uma potencial distopia; em contraponto, a utopia tão sonhada dos homens do medievo e início da modernidade.",0.0,0.0,0.0,0.0,0.0066666666666666,24.0,0.0,0.0,0.0,0.0,1.0
"O livro não é ruim, mas Jorge Amado parece subestimar a inteligência de o leitor a o fazer de uma história interessante um panfleto político.",0.0,0.0,0.0,0.0,0.0212765957446808,23.0,0.0,0.0,0.0,1.0,1.0
"De qualquer forma, mesmo com estes poréns, a leitura vale a pena.",0.0,0.0,0.0,0.0,0.0153846153846153,11.0,0.0,0.0,0.0,0.0,1.0
"Eu adorei esse livro quando li, foi um conselho de um garoto que é escritor eu conheci em a internet, foi ótimo. ",0.0,0.0,0.0,0.0,0.0088495575221238,21.0,0.0,0.0,0.0,0.0,1.0
"Não é bem uma resenha, mais um aviso para não darem Capitães da Areia para uma criança de 14 anos ler.",0.0,0.0,0.0,0.0,0.0294117647058823,19.0,0.0,0.0,0.0,1.0,1.0
"Em função de a idade, eu detestei. ",0.0,0.0,0.0,0.0,0.0285714285714285,6.0,0.0,0.0,0.0,0.0,1.0
O legado de a obra incide em a majestosa visão humana que nos é transferida.,0.0,0.0,0.0,0.0,0.0131578947368421,14.0,0.0,0.0,0.0,0.0,1.0
"Um livro comovente, sensual e intrigante. ",0.0,0.0,0.0,0.0,0.0238095238095238,4.0,0.0,0.0,0.0,0.0,1.0
O mais bonito de o livro está em a percepção de que não há maniqueísmo em os personagens.,0.0,0.0,0.0,0.0,0.0112359550561797,17.0,0.0,0.0,0.0,1.0,1.0
História intrigante que prende a atenção e surpreende a cada página.,0.0,0.0,0.0,0.0,0.0147058823529411,10.0,0.0,0.0,0.0,0.0,1.0
"A heroína acaba conquistando a simpatia de o leitor, que torce por ela de o começo a o fim.",0.0,0.0,0.0,0.0,0.0109890109890109,18.0,0.0,0.0,0.0,0.0,1.0
Em a minha opinião é o melhor livro de Sidney Sheldon.,0.0,0.0,0.0,0.0,0.0555555555555555,9.0,0.0,0.0,0.0,0.0,1.0
"História clichê, recheada de coisas impossíveis até em o mundo de o maravilhoso, escrita péssima, personagens mal-construídos e alienados. ",0.0,0.0,0.0,0.0,0.0071942446043165,18.0,0.0,0.0,0.0,0.0,1.0
"Personagens secundários que não se desenvolvem nunca, metáforas cansativas e totalmente sem nexo. ",0.0,0.0,0.0,0.0,0.010204081632653,12.0,0.0,0.0,0.0,1.0,1.0
"Intenso, romantico, inesperado, brilhante, apaixonante, sexy!",0.0,0.0,0.0,0.0,0.0163934426229508,3.0,0.0,0.0,0.0,0.0,1.0
"Eu li e recomendo para "" todos "".",0.0,0.0,0.0,0.0,0.0303030303030303,5.0,0.0,0.0,0.0,0.0,1.0
Acho que este livro não merece nem mesmo uma estrela.,0.0,0.0,0.0,0.0,0.0188679245283018,9.0,0.0,0.0,0.0,1.0,1.0
"Fui até a metade, mas não consegui prosseguir ... Achei muito parado. ",0.0,0.0,0.0,0.0,0.0285714285714285,9.0,0.0,0.0,0.0,1.0,1.0
Ambos interessantes para quem gosta de romance fantástico.,0.0,0.0,0.0,0.0,0.0172413793103448,7.0,0.0,0.0,0.0,0.0,1.0
"Em o final, me envolvi, me vi vendo tudo que os personagens não viam. ",0.0,0.0,0.0,0.0,0.0142857142857142,13.0,0.0,0.0,0.0,1.0,1.0
Impossível não gostar.,0.0,0.0,0.0,0.0,0.0454545454545454,2.0,0.0,0.0,0.0,1.0,1.0
"O livro tem uma ótima linguagem e aborda temas que nos levam a uma reflexão, sobre o nosso comportamento em uma sociedade cada vez mais hipócrita em que a ética e os bons costumes estão cada vez mais sendo esquecidos. ",0.0,0.0,0.0,0.0,0.0045871559633027,39.0,0.0,0.0,0.0,0.0,1.0
"Não é a melhor obra de o grande Sidney Sheldon, mas recomendo, uma boa leitura pra passar o tempo.",0.0,0.0,0.0,0.0,0.0306122448979591,18.0,0.0,0.0,0.0,0.0,1.0
"Acho que o leitor (uso meu exemplo) se realiza através de Tracy, imaginando como faria para se vingar de um mundo injusto e ganhar com isso.",0.0,0.0,0.0,0.0,0.0142857142857142,24.0,0.0,0.0,0.0,0.0,1.0
"O melhor de tudo, é que a protagonista conta suas histórias de forma divertida, irônica algumas vezes, revoltada com os micos que sua mãe lhe fez pagar em outras, mas acima de tudo mostra como essa relação de mãe-e-filha, apesar de difícil, deve ser bem cuidada",0.0,0.0,0.0,0.0,0.003831417624521,43.0,0.0,0.0,0.0,0.0,1.0
"Queria que terminasse logo, gostei mais de a mãe de ela durante uma boa parte de o livro.",0.0,0.0,0.0,0.0,0.0112359550561797,17.0,0.0,0.0,0.0,0.0,1.0
"Embora o livro seja legal, não gosto de a literatura de a Thalita Rebouças, acho que os livros de ela deveriam ser menos engraçados e mais interessantes, pois um livro tem que te prender, aí que é bom mesmo.",0.0,0.0,0.0,0.0,0.0144927536231884,35.0,0.0,0.0,0.0,1.0,1.0
"A escrita de Doyle é bem detalhada e cheia de nuances e sutilezas estilísticas que tornam a leitura um pouco exigente às vezes, contudo, o mistério que circunda o caso não nos deixa parar de ler até sua conclusão",0.0,0.0,0.0,0.0,0.0094339622641509,36.0,0.0,0.0,0.0,1.0,1.0
" Esteticamente lindo, como sempre a editora Darkside capricha em suas publicações, mas como leitura mesmo, que é o que vale, achei decepcionante.",0.0,0.0,0.0,0.0,0.0137931034482758,19.0,0.0,0.0,0.0,0.0,1.0
"Ele é muito bem escrito e as descrições são detalhadas mas não são cansativas, construindo com destreza o cenário e sentimentos necessários para viver a historia.",0.0,0.0,0.0,0.0,0.0061728395061728,25.0,0.0,0.0,0.0,1.0,1.0
"O começo do livro foi bom, não vou mentir, talvez as primeiras 80/90 páginas tenham sido legais, mas depois ele começa a enrolar muito, com vários capítulos só pra encher linguiça.",0.0,0.0,0.0,0.0,0.0055555555555555,29.0,0.0,0.0,0.0,1.0,1.0
"De um modo geral gostei da história, só pelo fato de ser melhor do que ""O Demonologista"" já está valendo, e o final é bem condizente com a história, mas em muitas passagens é bem cansativo e da uma preguicinha de voltar a ler.",0.0,0.0,0.0,0.0,0.0132743362831858,41.0,0.0,0.0,0.0,0.0,1.0
"Correndo o risco de ser interpretada equivocadamente como defensora da obra, quero acrescentar que O Código Da Vinci foi um dos mais bem estruturados mistérios de ficção que já li.",0.0,0.0,0.0,0.0,0.0277777777777777,24.0,0.0,0.0,0.0,0.0,1.0
"É muito longo e muito chato. Descrições extensas, algumas bem desnecessárias e tudo termina muito magicamente.",0.0,0.0,0.0,0.0,0.009090909090909,13.0,0.0,0.0,0.0,0.0,1.0
O que mais me agradou em Terra Sonâmbula com certeza foi a linguagem poética que Mia Couto utilizou para escrever histórias em meio a guerra civil de Moçambique. Posso dizer que esse livro é imensamente bonito e imensuravelmente triste.,0.0,0.0,0.0,0.0,0.0296610169491525,33.0,0.0,0.0,0.0,0.0,1.0
Mia Couto consegue através de sua rica e fantasiosa maneira de escrever nos transportar para um universo repleto de contos e crenças da cultura africana ao passo em que desenrola uma história cativante e que nos traz reflexões e ideias a cada nuance .,0.0,0.0,0.0,0.0,0.0079681274900398,41.0,0.0,0.0,0.0,0.0,1.0
"A leitura é rápida, poucos balões mas muitas expressões as pouco mais de 200 páginas passam voando mesmo ficando tempos em tempos admirando as artes que são belissimas.",0.0,0.0,0.0,0.0,0.0059523809523809,25.0,0.0,0.0,0.0,0.0,1.0
"Uma forma bonita de passar uma boa lição, onde não se consegue fugir de algumas coisas na vida. Esse quadrinho mostra isso de forma ousada, discreta e bastante impactante, com pontos sutis dentro da história.",0.0,0.0,0.0,0.0,0.0096153846153846,33.0,0.0,0.0,0.0,1.0,1.0
"No entanto, é na história que a obra peca. Primeiramente, nos diversos clichês. Talvez tenha sido a intenção do autor, mas, para mim, não foi possível absorver as ideias com um mínimo de naturalidade.",0.0,0.0,0.0,0.0,0.015,31.0,0.0,0.0,0.0,1.0,1.0
"Os momentos são, sim, bem imprevisíveis, temos umas sacadas bem interessantes, mas o sentimentalismo enfiado não cai legal.",0.0,0.0,0.0,0.0,0.008130081300813,17.0,0.0,0.0,0.0,1.0,1.0
"Ao ouvir que ""O cortiço"" de Aluísio Azevedo é a maior representante no naturalismo brasileiro, não duvide. Excelente leitura, atraente, chocante a cada capítulo.",0.0,0.0,0.0,0.0,0.031055900621118,21.0,0.0,0.0,0.0,1.0,1.0
"Em suma, A Tormenta de Espadas é o livro mais cheio de ação da série até agora, embora traga algumas decepções pelo caminho. Vale a pena ler!",0.0,0.0,0.0,0.0,0.0354609929078014,23.0,0.0,0.0,0.0,0.0,1.0
"É o melhor livro da saga, cheio de plot twists e momentos inesperados que te fazem ficar de boca aberta, ainda mais se você não viu a série.",0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0
"O meu único problema com este livro é seu final, me decepcionou um pouco, não esperava um final tão rápido e simples, e por não ter trabalhado mais o filho mais velho do personagem principal, acho que poderia ficar mais impactante o final, se o autor tivesse dado um destaque para este personagem.",0.0,0.0,0.0,0.0,0.0033670033670033,52.0,0.0,0.0,0.0,1.0,1.0
"O título não me atraiu de imediato, então abandonei o livro por um mês. Então, certo dia, resolvi lê-lo. O livro me prendeu de um jeito que não consegui largá-lo até terminar a leitura numa tarde de sábado",0.0,0.0,0.0,0.0,0.0146341463414634,33.0,0.0,0.0,0.0,1.0,1.0
"Para que nunca leu um livro, esse é bom, para começar a se apaixonar pelo prazer de ler, pois não são muitas páginas a história se passa rápida e leitura envolve o leitor de uma forma incrível, a sem esquecer que é um romacinho policial.",0.0,0.0,0.0,0.0,0.0042194092827004,44.0,0.0,0.0,0.0,1.0,1.0
"O primeiro livro que li na vida que não fosse história em quadrinhos ou ilustrado. Fez brotar a alma de leitora cuja semente esteve sempre aqui, e perdi a conta de quantas vezes reli desde então.",0.0,0.0,0.0,0.0,0.0102564102564102,34.0,0.0,0.0,0.0,1.0,1.0
Meu primeiro livro e foi uma experiência incrível! Esse livro deixou uma marca na minha alma!,0.0,0.0,0.0,0.0,0.021505376344086,14.0,1.0,0.0,0.0,0.0,1.0
"A grande força do texto, sem dúvida, está na linguagem que é expressiva e original, repleta de neologismos muito inteligentes.",0.0,0.0,0.0,0.0,0.0079365079365079,19.0,0.0,0.0,0.0,0.0,1.0
"Faltou tato na escrita. Não é criado qualquer vínculo entre leitor e personagens, tornando o livro só uma série de relatos com pessoas as quais o leitor não teve tempo de se importar. Acredito que assuste só os mais sensíveis.",0.0,0.0,0.0,0.0,0.0132743362831858,38.0,0.0,0.0,0.0,1.0,1.0
"De resto, é um livro mediano. Interessante para quem gosta do assunto, porém não espere nada muito profundo.",0.0,0.0,0.0,0.0,0.0185185185185185,16.0,0.0,0.0,0.0,1.0,1.0
"Pois bem, achei as histórias extremamente fantasiosas e forçadas. Ed e Lorraine tentam a todo custo empurrar suas ""verdades"" goela abaixo.",0.0,0.0,0.0,0.0,0.0217391304347826,18.0,0.0,0.0,0.0,0.0,1.0
"É interessante como tudo é bem escrito e explicado. Como os fatos são expostos e o material do livro é rico, para curiosos e para quem deseja ir mais a fundo na história dos demonologistas.",0.0,0.0,0.0,0.0,0.0052910052910052,32.0,0.0,0.0,0.0,0.0,1.0
"Vox é uma distopia que nos tira completamente da zona de conforto e dá aquela chacoalhada em nossa mentes, deixando o leitor completamente chocado a cada capítulo.",0.0,0.0,0.0,0.0,0.0061349693251533,25.0,0.0,0.0,0.0,0.0,1.0
"Li o livro influenciado pelo filme,gostei dos aspectos críticos que o autor apresenta,mas não achei a obra muito empolgante no todo...",0.0,0.0,0.0,0.0,0.0074626865671641,22.0,0.0,0.0,0.0,1.0,1.0
"Apesar de ser um livro curto, ele é cansativo, então empaquei algumas vezes e demorei dias para terminá-lo. O início da leitura foi um pouco enrolada e sofrida, mas depois fica interessante.",0.0,0.0,0.0,0.0,0.0105263157894736,29.0,0.0,0.0,0.0,0.0,1.0
"Esse é um grande livro, uma grande história, com grandes personagens, onde tudo pra mim funcionou de uma maneira surpreendentemente bem. Gostei, gostei muito, e indico a todos!",0.0,0.0,0.0,0.0,0.0113636363636363,25.0,0.0,0.0,0.0,0.0,1.0
"Não gostei principalmente da narrativa do livro e como a historia se desenrola, apesar de reconhecer que o livro é bem escrito e que na minha visão o autor provavelmente pensou o livro e o executou com maestria exatamente da maneira que foi idealizado .",0.0,0.0,0.0,0.0,0.0039525691699604,44.0,0.0,0.0,0.0,0.0,1.0
"O desfecho da trama é muito emocionante, a partir do capítulo 19 as coisas acontecem de uma maneira muito eufórica e você não quer mais largar o livro.",0.0,0.0,0.0,0.0,0.0066225165562913,26.0,0.0,0.0,0.0,1.0,1.0
"O livro tinha tudo para ser maravilhoso. Mas chegou na metade do livro, parecia que o Stephen King estava com preguiça de continuar e fez de qualquer jeito.",0.0,0.0,0.0,0.0,0.0256410256410256,24.0,0.0,0.0,0.0,0.0,1.0
"Eu sinceramente não consigo levar nada desse livro pra minha vida. Apesar do livro ser enorme é pra mim totalmente descartável e esquecível. O que foi digamos ""bom"" é eu ter saido da zona de conforto e ter conhecido a escrita do King.",0.0,0.0,0.0,0.0,0.017094017094017,38.0,0.0,0.0,0.0,1.0,1.0
"Não tem como não se apaixonar por essa obra de horror com muito suspense. Com certeza, um dos melhores livros que já li na vida.",0.0,0.0,0.0,0.0,0.015625,24.0,0.0,0.0,0.0,1.0,1.0
"Ele trabalha muito bem em cima dos personagens apresentados, todos com uma personalidade bem construída, o que deixa a história ainda mais intensa e viciante.",0.0,0.0,0.0,0.0,0.0063291139240506,23.0,0.0,0.0,0.0,0.0,1.0
"Caixa de Pássaros é um thriller psicológico bem elaborado e cheio de alma, um bom livro para quem é amante do suspense.",0.0,0.0,0.0,0.0,0.0168067226890756,20.0,0.0,0.0,0.0,0.0,1.0
"Um livro muito bem desenvolvido e completo, com uma narrativa interessante e que prende o leitor! Fora a estética, que é impecável!",0.0,0.0,0.0,0.0,0.015267175572519,20.0,0.0,0.0,0.0,0.0,1.0
"Neste livro John Green traz uma narrativa muito mais madura que nos seus outros livros, nos fazendo refletir a cada página sobre os aspectos da vida, sobre como enxergamos as pessoas e seus problemas.",0.0,0.0,0.0,0.0,0.015,32.0,0.0,0.0,0.0,0.0,1.0
"Ótimo custo benefício, é uma edição barata, mas com material de qualidade considerável. Recomendo para pessoas de todas as idades, inclusive leitura para crianças.",0.0,0.0,0.0,0.0,0.0061349693251533,22.0,0.0,0.0,0.0,0.0,1.0
"Achei uma leitura difícil, sei que se trata de um clássico, mas a linguagem própria criada pelo autor faz com que a leitura fique arrastada até nos adaptarmos com a linguagem.",0.0,0.0,0.0,0.0,0.0057142857142857,30.0,0.0,0.0,0.0,0.0,1.0
"Apesar de tudo, não achei o livro tão bom como tanto falam, minha expectativa foi muito maior e não é um livro tão incrível assim.",0.0,0.0,0.0,0.0,0.0076923076923076,24.0,0.0,0.0,0.0,1.0,1.0
“Não existe uma única página neste livro de estreia que não prove que John Fowles é um mestre contador de histórias.” (The New York Times),0.0,0.0,0.0,0.0,0.0507246376811594,21.0,0.0,0.0,0.0,1.0,1.0
"Ele mostra de forma clara, simples e divertida os pensamentos, conflitos e dilemas de um adolescente aparentemente revoltado com o mundo, todas as suas qualidades e defeitos.",0.0,0.0,0.0,0.0,0.0057471264367816,26.0,0.0,0.0,0.0,0.0,1.0
"O livro é idiota, repetitivo, cansativo e irritante, tanto quanto seu narrador.",0.0,0.0,0.0,0.0,0.0126582278481012,11.0,0.0,0.0,0.0,0.0,1.0
"A leitura é muito envolvente, logo nos primeiros capítulos eu me vi presa nos relatos de Brás Cubas. A forma como ele fala da vida, e também cheia de reflexões sobre.",0.0,0.0,0.0,0.0,0.0240963855421686,28.0,0.0,0.0,0.0,0.0,1.0
"O livro prometeu uma história de memórias e foi exatamente isso que encontrei, é gostoso do início ao fim porque temos um personagem conversando com o leitor e fazendo-nos refletir sobre diversos pontos da vida, que só nos acrescenta.",0.0,0.0,0.0,0.0,0.0042735042735042,37.0,0.0,0.0,0.0,0.0,1.0
"Nao há de se negar que o livro é estilisticamente inovador para a época, porém a história não tem nada de interessante, fazendo com que a leigura desse romance se tornasse uma tortura.",0.0,0.0,0.0,0.0,0.0054347826086956,30.0,0.0,0.0,0.0,1.0,1.0
"A história teve um desfecho muito rápido, como já era de se esperar pelo número reduzido de páginas do livro, e mesmo tendo sido meio clichê em alguns pontos",0.0,0.0,0.0,0.0,0.0063694267515923,28.0,0.0,0.0,0.0,0.0,1.0
"Os dois primeiros livros valem a leitura, depois disso a autora entrou num redemoinho de repetições. Desde as primeiras páginas já dava para saber quem seria o vilão de verdade, já que o padrão se repete nos outros livros.",0.0,0.0,0.0,0.0,0.009009009009009,37.0,0.0,0.0,0.0,0.0,1.0
"Final maravilhoso e surpreendente! A autora trabalhou bem cada detalhe do livro, não ficou nada a deseja, tudo no encaixe perfeito.",0.0,0.0,0.0,0.0,0.015267175572519,19.0,0.0,0.0,0.0,1.0,1.0
"A meu ver, a autora se perdeu em algum momento, tornando tudo meio parado e enfadonho, só voltando a ter mais ação mais para o final, que se resolveu muito rápido e até meio sem sentido.",0.0,0.0,0.0,0.0,0.0053763440860215,35.0,0.0,0.0,0.0,0.0,1.0
Em vez da autora aprofundar ainda mais no romance ou desenrolar a história desde o início do livro ela optou por um final onde tudo ocorre ao mesmo tempo e algumas coisas não são bem explicadas.,0.0,0.0,0.0,0.0,0.0051546391752577,35.0,0.0,0.0,0.0,1.0,1.0
Não tenho palavras para explicar o quanto eu amei a experiência de ler finale e todo hush hush. Vou guardar essa história comigo para sempre.,0.0,0.0,0.0,0.0,0.0141843971631205,21.0,0.0,0.0,0.0,0.0,1.0
"Acho que pelo andar da toda a história, a autora podia ter explorado um pouco mais determinados assuntos... simplesmente o final ficou muito resumido, como se ela quisesse acabar logo com a história.",0.0,0.0,0.0,0.0,0.0050251256281407,32.0,0.0,0.0,0.0,0.0,1.0
"Entendo a crítica social e tal. Mas a história é muito entendiante não acontece nada muito interessante na história e, para piorar a escrita do autor é muito maçante.",0.0,0.0,0.0,0.0,0.0120481927710843,25.0,0.0,0.0,0.0,1.0,1.0
"Gostei bastante desse livro do Dan Brown. Fui premiado, além de uma boa narrativa, com um debate muito interessante a respeito do crescimento populacional desacelerado e suas implicações para o futuro da humanidade.",0.0,0.0,0.0,0.0,0.0186046511627906,28.0,0.0,0.0,0.0,0.0,1.0
"O livro do começo ao fim carrega um mistério muito forte e quanto finalmente é revelado faz ficar de boca aberta. Essa é a melhor, na minha opinião, de todas as aventuras de Robert Langdon.",0.0,0.0,0.0,0.0,0.0211640211640211,31.0,0.0,0.0,0.0,0.0,1.0
"O livro é cheio de mistério, ação e tensão, sendo finalizado por um final a altura da história, ainda deixando um gostinho de quero mais. Os karas são uma turma incansável e divertida de ler",0.0,0.0,0.0,0.0,0.0105263157894736,31.0,0.0,0.0,0.0,0.0,1.0
"""O Símbolo Perdido"" foi uma leitura deliciosa, cheia de reviravoltas e que consegue deixar o leitor entretido o tempo todo. Vale muito a pena a leitura, mesmo que não seja incrível como seus anteriores.",0.0,0.0,0.0,0.0,0.0198019801980198,31.0,0.0,0.0,0.0,1.0,1.0
"Esse livro é surpreendente, é daqueles que quanto mais você lê mais vontade tem. É cheio de suspenses e surpresas e o mais legal é que a história é voltada a uma dura realidade que é a desvalorização dos índios e o desprezo pela natureza.",0.0,0.0,0.0,0.0,0.0042016806722689,43.0,0.0,0.0,0.0,0.0,1.0
"Não desmerecendo o livro, foi o que menos gostei da coleção dos Karas. A leitura é fácil, tem ação e aventura, mas nada dele me chamou a atenção em especial.",0.0,0.0,0.0,0.0,0.019108280254777,27.0,0.0,0.0,0.0,0.0,1.0
É aquele livro com uma leitura levinha e bem fluida em que você se senta no sofá e já lê tudo de uma vez de tão bom que é.,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
"Eu gostei muito desse livro principalmente porque ele traz um pouco da história de Gallifrey, personalidades e lendas. Aqui dá pra saber um pouco mais da cultura e a forma de agir dos Senhores do Tempo.",0.0,0.0,0.0,0.0,0.0247524752475247,31.0,0.0,0.0,0.0,0.0,1.0
"Curti bastante a história, me surpreendi em alguns momentos, dei boas risadas e agora estou mais ansiosa para começar a ver essa série direito.",0.0,0.0,0.0,0.0,0.0069930069930069,23.0,0.0,0.0,0.0,0.0,1.0
E estou dentro dessa fatia de fãs filmes de terror e gostei muito da autora ter juntado sobrenatural com serial killer e lenda urbana.,0.0,0.0,0.0,0.0,0.0074626865671641,22.0,0.0,0.0,0.0,0.0,1.0
