,count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity,sentence
377,16.0,0.0,0.0,0.0,0.0,0.0568181818181818,0.0354499999999999,0.709,0.0063,0.126,0.0525,1.05,0.0314,0.6279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,5.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,Pra vc que pensa em comprar um notebook #Inspiron 14 3000 Series da #Dell... Não compre.
378,8.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.10175,0.814,0.012625,0.101,0.13325,1.066,0.076125,0.609,0.0,0.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,quero um notebook da Dell quero o vermelho
379,14.0,3.0,0.0,2.0,1.0,0.29,0.134076923076923,1.743,0.1496923076923076,1.946,0.2053846153846154,2.67,0.1630769230769231,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Gostei de um vídeo @YouTube de @eloisasemh http://youtu.be/2gZjHq0pQQY?a  UNBOXING NOTEBOOK DELL A40
380,8.0,0.0,0.0,0.0,2.0,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dell Latitude E6410 14.1"" Notebook http://fb.me/3pq3ZL2AK"
381,16.0,0.0,0.0,0.0,2.0,0.0333333333333333,0.1135333333333333,1.703,0.0115333333333333,0.173,0.1073333333333333,1.61,0.1097333333333333,1.646,0.1098666666666666,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Dell Latitude E4310 13.3"" Notebook …http://incredible-excellent-offer.buy2day.info/buy/01/?query=301695600539 …  Link permanente da imagem incorporada"
382,11.0,0.0,0.0,0.0,0.0,0.0,0.0692727272727272,0.762,0.0114545454545454,0.126,0.0890909090909091,0.98,0.079,0.869,0.0672727272727272,0.74,1.0,1.0,1.0,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,ela mandou eu procurar algum notebook da dell p comprar adorei
383,20.0,2.0,0.0,0.0,0.0,0.1319444444444444,0.0740434782608695,1.703,0.0075217391304347,0.173,0.0699999999999999,1.61,0.0715652173913043,1.646,0.0716521739130434,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
384,23.0,0.0,0.0,0.0,1.0,0.0723684210526315,0.105551724137931,3.061,0.0984482758620689,2.8550000000000004,0.142551724137931,4.134,0.1322068965517241,3.834,0.0568275862068965,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,13.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.35,0.0,0.0,0.0,"Compre seu Notebook Dell, Intel® Core™ i5 com desconto de 15% no Encontre Barato! Clique >> http://goo.gl/kbGLtj   Link permanente da imagem incorporada"
385,23.0,0.0,0.0,0.0,0.0,0.017094017094017,0.092125,2.211,0.048875,1.173,0.1214166666666666,2.914,0.0875416666666666,2.101,0.00375,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,Tenho um notebook da Dell há mais de um ano e hoje que veio aparecer uma mensagem perguntando o que achei do produto.
386,25.0,0.0,0.0,1.0,0.0,0.0214285714285714,0.0389615384615384,1.013,0.0470384615384615,1.223,0.0256153846153846,0.666,0.0337692307692307,0.878,0.0063076923076923,0.164,1.0,1.0,1.0,1.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,1.0,0.0,1.0,1.0,0.0,9.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,O atendimento pós-venda da @Dell não é elogiado à toa. Ambas as atendentes fizeram jus ao motivo da escolha do notebook q minha mãe adquiriu
387,11.0,2.0,0.0,0.0,1.0,0.1518987341772152,0.12325,1.479,0.20675,2.481,0.2259166666666666,2.7110000000000003,0.1853333333333333,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
388,10.0,0.0,0.0,1.0,2.0,0.0408163265306122,0.12925,1.034,0.24325,1.946,0.21,1.68,0.19425,1.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,@MussumAlive notebook dell de de 1.899 para 2.100
389,18.0,0.0,0.0,0.0,1.0,0.0555555555555555,0.0571052631578947,1.085,0.088578947368421,1.6829999999999998,0.0961052631578947,1.826,0.0806315789473684,1.532,0.0,0.0,1.0,1.0,1.0,1.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Modelo 2 em 1 que pode ser usado de 4 formas? Essa é uma das novidades! http://ow.ly/PZbcP
390,16.0,0.0,0.0,0.0,1.0,0.0306748466257668,0.0547857142857142,0.767,0.0207142857142857,0.29,0.075,1.05,0.0501428571428571,0.7019999999999998,0.0,0.0,2.0,2.0,2.0,2.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Veja como comprar um Notebook Dell com preço bom na Fnac Brasil http://quenotebookcomprar.com.br/veja-como-comprar-um-notebook-dell-com-preco-bom-na-fnac-brasil/ …
391,7.0,0.0,0.0,0.0,0.0,0.0,0.228,1.596,0.0,0.0,0.247,1.729,0.197,1.379,0.1162857142857142,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,to vendo aqui um notebook da dell
392,17.0,0.0,0.0,0.0,1.0,0.0909090909090909,0.134,2.412,0.0765555555555555,1.378,0.1381111111111111,2.486,0.1420555555555555,2.557,0.0947222222222222,1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,"Dica de Compra , Notebook 2 em 1 Dell Inspiron i13-7347-C10 http://bit.ly/1TUtkCU   Link permanente da imagem incorporada"
393,14.0,1.0,0.0,0.0,1.0,0.0952380952380952,0.10275,1.644,0.1640625,2.625,0.1746249999999999,2.794,0.1461875,2.339,0.003,0.048,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Notebooks Dell! Tecnologia poderosa sempre com você http://migre.me/qmD4L  + Cupom de Desconto: RCA-27231
394,11.0,1.0,0.0,1.0,1.0,0.1666666666666666,0.0602307692307692,0.783,0.0681538461538461,0.886,0.0016153846153846,0.021,0.0433076923076923,0.5630000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Notebook Dell XPS 13 [Análise] - TecMundo https://youtu.be/1oKj38N0fPY  via @YouTube
395,11.0,2.0,0.0,0.0,1.0,0.1518987341772152,0.12325,1.479,0.20675,2.481,0.2259166666666666,2.7110000000000003,0.1853333333333333,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
396,16.0,0.0,0.0,0.0,1.0,0.0693069306930693,0.0951176470588235,1.617,0.097,1.649,0.1181764705882353,2.0090000000000003,0.101,1.717,0.0072941176470588,0.124,1.0,1.0,1.0,1.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,"Adquira conosco o modelo 2 em 1 Dell Inspiron 13 Série 7000, melhor versatilidade! http://ow.ly/PZ2Bg"
397,20.0,0.0,0.0,0.0,0.0,0.046875,0.1336428571428571,3.742,0.1663571428571428,4.658,0.1428928571428571,4.001,0.1508571428571428,4.224,0.0445714285714285,1.248,1.0,1.0,1.0,1.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,"Precisando de uma fonte de alimentação de Notebook Dell. Quem tiver para vender, por favor, me avise!   WhatsApp: (63) 8134-7540"
398,27.0,25.0,0.0,0.0,0.0,0.8071428571428572,0.1122499999999999,3.143,0.0966428571428571,2.7060000000000004,0.0943928571428571,2.643,0.0999642857142857,2.799,0.0033928571428571,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALGUEM TEM UM CARREGADOR DE NOTEBOOK MARCA DELL PRA ME EMPRESTAR PQ EU PRECISO JOGAR THE SIMS E MINHA DOG TOROU O FIO DO MEU CARREGADOR. VLW
399,18.0,0.0,0.0,2.0,1.0,0.0984848484848484,0.1517647058823529,2.58,0.1687058823529411,2.868,0.1595294117647058,2.712,0.16,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Gostei de um vídeo @YouTube de @sigamarciocunha http://youtu.be/twhXyUwN0qE?a  Análise Notebook Híbrido Dell Inspiron 13 Series 7000
400,19.0,18.0,1.0,0.0,0.0,0.8067226890756303,0.0977826086956521,2.249,0.0042608695652173,0.098,0.0663043478260869,1.525,0.080695652173913,1.856,0.0748260869565217,1.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"AAAAAAAAAAAAAAAAAAAAAH KCETE, DELL  WHY TU ME MANDA MSG DIZENDO PRA VERIFICAR STATUS DO MEU NOTEBOOK, SE NÃO MUDA NADA?"
401,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,a dell mandou ele formatar o notebook tadinhooo
402,8.0,0.0,0.0,0.0,0.0,0.0,0.1323,1.323,0.1085,1.085,0.183,1.83,0.1412999999999999,1.4129999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,preciso de um notebook da dell #mpn #escreveai
403,6.0,0.0,0.0,0.0,1.0,0.0930232558139534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Olha a minha lojinha http://fb.me/1nT22UXo3
404,20.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.0422272727272727,0.929,0.0690454545454545,1.519,0.1129090909090909,2.4840000000000004,0.0794090909090909,1.747,0.0433181818181818,0.953,2.0,2.0,2.0,2.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,meu notebook deu pau e a Dell quis cobrar quase 1k pra arrumar (sem dizer qual que é o problema)
405,6.0,0.0,0.0,0.0,0.0,0.0,0.0302857142857142,0.212,0.0244285714285714,0.171,0.0067142857142857,0.047,0.0154285714285714,0.108,0.0152857142857142,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,gente esse novo notebook da dell...............................
406,18.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0398947368421052,0.758,0.0066315789473684,0.126,0.0552631578947368,1.05,0.0347368421052631,0.6599999999999999,0.0024736842105263,0.047,1.0,1.0,1.0,1.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,"eu tô pirando com essa internet, levei 55 minutos pra conseguir comprar um notebook no site da Dell"
407,22.0,1.0,0.0,1.0,1.0,0.056,0.064695652173913,1.488,0.0247391304347826,0.569,0.0812173913043478,1.868,0.0568695652173913,1.308,0.0,0.0,1.0,1.0,1.0,1.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,2.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,"Você é extremamente produtivo e busca por um notebook, o Dell XPS 13 é uma ótima opção (via @Ueba) http://ueba.com.br/L664682"
408,25.0,2.0,1.0,0.0,1.0,0.0657894736842105,0.1389583333333333,3.335,0.0072083333333333,0.173,0.145,3.4799999999999995,0.1271666666666666,3.052,0.0985833333333333,2.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,O Dell XPS 13” é um notebook para os que procuram produtividade - http://www.blogpc.net.br/2015/07/O-Dell-XPS-13-polegadas-e-um-notebook-para-os-que-procuram-produtividade.html … #DellXPS13  Link permanente da imagem incorporada
409,19.0,0.0,0.0,2.0,0.0,0.0441176470588235,0.0852916666666666,2.047,0.0480833333333333,1.154,0.0369166666666666,0.886,0.065875,1.581,0.027375,0.657,1.0,1.0,1.0,1.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,2.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,Estava pensando em comprar notebook da Lenovo (@Lenovobr) mas os da Dell (@DellnoBrasil) são incríveis principalmente a edição especial.
410,6.0,4.0,0.0,0.0,0.0,0.5227272727272727,0.23425,1.874,0.023125,0.185,0.203875,1.631,0.18375,1.47,0.1136249999999999,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VENDO NOTEBOOK MARCA DELL  Excelente estado!
411,16.0,0.0,0.0,1.0,0.0,0.0246913580246913,0.1201818181818181,2.644,0.0499545454545454,1.099,0.1759090909090909,3.87,0.1153181818181818,2.537,0.0,0.0,1.0,1.0,1.0,1.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,"@Dell, me da um notebook? Tô precisando de um e ñ quero comprar um #acer..! #plíz"
412,13.0,3.0,1.0,0.0,1.0,0.1094339622641509,0.054,0.432,0.028125,0.225,0.016875,0.135,0.027875,0.223,0.0155,0.124,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,http://www.casasbahia.com.br/Informatica/Notebook/Notebook-Dell-Inspiron-I14-3442-B10-com-Intel-Core-i3-4005U-4GB-1TB-Gravador-de-DVD-Leitor-de-Cartoes-HDMI-Bluetooth-LED-14-e-Windows-8-1-1000055251.html?recsource=wcateg&rectype=w18 … melhor que meu pc essa caralha
413,11.0,2.0,0.0,0.0,1.0,0.1518987341772152,0.12325,1.479,0.20675,2.481,0.2259166666666666,2.7110000000000003,0.1853333333333333,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
414,15.0,1.0,0.0,0.0,1.0,0.0493827160493827,0.0622857142857142,0.872,0.0945714285714285,1.3239999999999998,0.0680714285714285,0.953,0.0693571428571428,0.971,0.0076428571428571,0.107,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Novo Notebook 2015: Vídeo de avaliação do Ultrabook Dell XPS 13 http://quenotebookcomprar.com.br/novo-notebook-2015-video-de-avaliacao-do-ultrabook-dell-xps-13/ …
415,10.0,2.0,0.0,0.0,0.0,0.2093023255813953,0.1279999999999999,1.2799999999999998,0.0814999999999999,0.815,0.158,1.58,0.1225,1.225,0.0,0.0,2.0,2.0,2.0,2.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-1.0,0.0,0.0,Eu só queria um notebook da DELL ou ASUS ):
416,17.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0104444444444444,0.188,0.0112777777777777,0.203,0.0125,0.225,0.0089444444444444,0.161,0.0096666666666666,0.174,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,"Todo mundo que conheço e comprou Dell teve algum problema, seja na entrega ou com o notebook"
417,12.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0875714285714285,1.226,0.0785,1.099,0.135,1.89,0.1003571428571428,1.4049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,"Se vocês forem comprar um notebook, fujam da Dell, dica de amiguinho"
418,24.0,8.0,0.0,0.0,1.0,0.2733812949640288,0.0838620689655172,2.4320000000000004,0.0866206896551724,2.512,0.0943793103448275,2.737,0.0841379310344827,2.44,0.0124482758620689,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,10.0,6.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,BOA TARDE! Se o seu Notebook está te deixando de cabelo em pé! TANA HORA DE TER UM NOVO!!! Notebook Dell Inspiron... http://fb.me/3XUnTxBPZ
419,9.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.2146666666666666,1.932,0.1081111111111111,0.973,0.3091111111111111,2.782,0.2106666666666666,1.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Alguém me da um notebook da dell de presente
420,16.0,0.0,0.0,0.0,0.0,0.0219780219780219,0.0721176470588235,1.226,0.057235294117647,0.973,0.1076470588235294,1.83,0.079,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,"Essa Dell ta de sacanagem comigo, cada hora me aparece um biziu diferente nesse notebook ¬¬"
