pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000655172413793104,0.019000000000000017,0.031344827586206894,0.909,0.03310344827586208,0.9600000000000002,0.02510344827586208,0.7280000000000003,0.050068965517241375,1.452,0.10555172413793103,3.061,0.09844827586206897,2.8550000000000004,0.14255172413793105,4.134,0.13220689655172413,3.834,0.056827586206896555,1.6480000000000001,15.0,4.0,1.0,0.0,1.0,0.0,0.0,0.35,0.0,23.0,10.0,0.43478260869565216,11.0,0.07236842105263158,0.0
0.0,3.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026041666666666657,-0.6249999999999998,-0.03945833333333334,-0.9470000000000001,-0.04800000000000001,-1.1520000000000001,-0.009624999999999996,-0.23099999999999993,-0.0003333333333333333,-0.008,0.092125,2.211,0.048875,1.173,0.12141666666666667,2.914,0.08754166666666667,2.101,0.00375,0.09,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.08695652173913043,2.0,0.017094017094017096,0.0
1.0,5.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03896153846153846,1.013,-0.026269230769230767,-0.6829999999999999,0.021615384615384613,0.5619999999999999,0.03376923076923077,0.878,-0.0063076923076923076,-0.164,0.03896153846153846,1.013,0.047038461538461536,1.2229999999999999,0.025615384615384616,0.666,0.03376923076923077,0.878,0.0063076923076923076,0.164,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,2.0,0.08,3.0,0.02142857142857143,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325000000000001,1.479,-0.050583333333333334,-0.607,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,0.12325000000000001,1.479,0.20675,2.481,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12925,1.034,-0.24325,-1.946,0.21,1.68,0.19425,1.554,0.0,0.0,0.12925,1.034,0.24325,1.946,0.21,1.68,0.19425,1.554,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,0.1,2.0,0.04081632653061224,0.0
0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057105263157894735,1.085,-0.08857894736842105,-1.6829999999999998,0.09610526315789474,1.826,0.08063157894736843,1.532,0.0,0.0,0.057105263157894735,1.085,0.08857894736842105,1.6829999999999998,0.09610526315789474,1.826,0.08063157894736843,1.532,0.0,0.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.16666666666666666,5.0,0.05555555555555555,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04649999999999999,-0.6509999999999999,0.0027142857142857147,0.038000000000000006,-0.06642857142857142,-0.9299999999999999,-0.030714285714285715,-0.43,0.0,0.0,0.054785714285714285,0.767,0.020714285714285716,0.29000000000000004,0.075,1.05,0.050142857142857135,0.7019999999999998,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,0.3125,5.0,0.03067484662576687,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.228,-1.596,0.0,0.0,-0.24700000000000003,-1.729,-0.197,-1.379,0.11628571428571428,0.814,0.228,1.596,0.0,0.0,0.24700000000000003,1.729,0.197,1.379,0.11628571428571428,0.814,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035,-0.63,-0.03155555555555556,-0.5680000000000001,-0.03822222222222222,-0.688,-0.030499999999999996,-0.5489999999999999,0.0775,1.395,0.134,2.412,0.07655555555555556,1.3780000000000001,0.1381111111111111,2.4859999999999998,0.14205555555555555,2.557,0.09472222222222222,1.705,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,8.0,0.47058823529411764,11.0,0.09090909090909091,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10275000000000001,1.6440000000000001,-0.02893749999999999,-0.46299999999999986,0.17462499999999997,2.7939999999999996,0.1461875,2.339,-0.003,-0.048,0.10275000000000001,1.6440000000000001,0.1640625,2.625,0.17462499999999997,2.7939999999999996,0.1461875,2.339,0.003,0.048,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,7.0,0.5,10.0,0.09523809523809523,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060230769230769234,0.783,0.06815384615384615,0.886,0.0016153846153846155,0.021,0.04330769230769231,0.5630000000000001,0.0,0.0,0.060230769230769234,0.783,0.06815384615384615,0.886,0.0016153846153846155,0.021,0.04330769230769231,0.5630000000000001,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,7.0,0.6363636363636364,14.0,0.16666666666666666,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325000000000001,1.479,-0.050583333333333334,-0.607,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,0.12325000000000001,1.479,0.20675,2.481,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09511764705882353,1.617,-0.07052941176470587,-1.1989999999999998,0.11817647058823531,2.0090000000000003,0.101,1.717,-0.007294117647058823,-0.124,0.09511764705882353,1.617,0.097,1.649,0.11817647058823531,2.0090000000000003,0.101,1.717,0.007294117647058823,0.124,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,0.3125,7.0,0.06930693069306931,0.0
0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07885714285714286,2.208,-0.042142857142857135,-1.1799999999999997,0.08210714285714285,2.299,0.0942857142857143,2.6400000000000006,0.013142857142857142,0.368,0.13364285714285715,3.742,0.16635714285714284,4.6579999999999995,0.14289285714285715,4.001,0.15085714285714286,4.224,0.044571428571428574,1.248,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.25,6.0,0.046875,0.0
0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160714285714286,1.725,-0.032499999999999994,-0.9099999999999999,0.023678571428571427,0.6629999999999999,0.05953571428571429,1.667,-0.0033928571428571428,-0.095,0.11224999999999999,3.143,0.09664285714285716,2.7060000000000004,0.09439285714285715,2.6430000000000002,0.09996428571428571,2.799,0.0033928571428571428,0.095,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.9259259259259259,113.0,0.8071428571428572,0.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683529411764706,1.1620000000000001,-0.06447058823529413,-1.096,0.04305882352941176,0.732,0.09341176470588236,1.588,0.0,0.0,0.15176470588235294,2.58,0.16870588235294118,2.868,0.15952941176470586,2.7119999999999997,0.16,2.72,0.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,9.0,0.5,13.0,0.09848484848484848,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07378260869565217,-1.697,0.004260869565217392,0.098,-0.06630434782608695,-1.525,-0.07017391304347825,-1.6139999999999999,0.011521739130434782,0.265,0.09778260869565218,2.249,0.004260869565217392,0.098,0.06630434782608695,1.525,0.08069565217391304,1.8559999999999999,0.07482608695652174,1.721,14.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,1.0,96.0,0.8067226890756303,1.0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009499999999999998,-0.09499999999999997,-0.0861,-0.861,-0.015000000000000003,-0.15000000000000002,0.028100000000000003,0.281,0.0,0.0,0.1323,1.323,0.1085,1.085,0.183,1.83,0.14129999999999998,1.4129999999999998,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.3333333333333333,4.0,0.09302325581395349,0.0
0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,2.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014045454545454545,-0.309,0.06904545454545455,1.5190000000000001,0.013818181818181823,0.3040000000000001,0.008500000000000006,0.1870000000000001,0.009772727272727271,0.21499999999999997,0.04222727272727273,0.929,0.06904545454545455,1.5190000000000001,0.11290909090909093,2.4840000000000004,0.07940909090909092,1.747,0.04331818181818182,0.953,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.05,1.0,0.010416666666666666,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030285714285714284,0.212,0.02442857142857143,0.171,0.006714285714285714,0.047,0.015428571428571429,0.108,-0.015285714285714286,-0.107,0.030285714285714284,0.212,0.02442857142857143,0.171,0.006714285714285714,0.047,0.015428571428571429,0.108,0.015285714285714286,0.107,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03989473684210526,-0.758,-0.0066315789473684215,-0.126,-0.04894736842105263,-0.9299999999999999,-0.02821052631578947,-0.5359999999999999,-0.002473684210526316,-0.047,0.03989473684210526,0.758,0.0066315789473684215,0.126,0.05526315789473685,1.05,0.034736842105263156,0.6599999999999999,0.002473684210526316,0.047,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.05555555555555555,1.0,0.010101010101010102,0.0
3.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0030434782608695656,0.07,-0.024739130434782607,-0.569,-0.004869565217391305,-0.112,0.007652173913043479,0.17600000000000002,0.0,0.0,0.06469565217391304,1.488,0.024739130434782607,0.569,0.08121739130434782,1.8679999999999999,0.0568695652173913,1.308,0.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,5.0,0.22727272727272727,7.0,0.056,0.0
1.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12379166666666667,-2.971,0.007208333333333333,0.173,-0.14308333333333334,-3.434,-0.11941666666666667,-2.866,0.09041666666666666,2.17,0.13895833333333332,3.335,0.007208333333333333,0.173,0.145,3.4799999999999995,0.12716666666666668,3.052,0.09858333333333334,2.366,15.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,6.0,0.24,15.0,0.06578947368421052,0.0
2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0057083333333333335,0.137,0.03758333333333333,0.9019999999999999,-0.015,-0.36,0.0037916666666666654,0.09099999999999997,0.027375,0.657,0.08529166666666665,2.0469999999999997,0.04808333333333333,1.154,0.03691666666666667,0.886,0.065875,1.581,0.027375,0.657,15.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,5.0,0.2631578947368421,6.0,0.04411764705882353,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012499999999999997,0.09999999999999998,-0.023125,-0.185,0.019125000000000003,0.15300000000000002,-0.01949999999999999,-0.15599999999999992,0.089875,0.719,0.23425,1.874,0.023125,0.185,0.203875,1.631,0.18375,1.47,0.11362499999999999,0.9089999999999999,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.8333333333333334,23.0,0.5227272727272727,0.0
1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07318181818181818,-1.6099999999999999,-0.04995454545454545,-1.099,-0.0940909090909091,-2.0700000000000003,-0.039045454545454536,-0.8589999999999998,0.0,0.0,0.12018181818181818,2.644,0.04995454545454545,1.099,0.1759090909090909,3.87,0.11531818181818182,2.537,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.0,0.125,2.0,0.024691358024691357,0.0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.432,0.028125,0.225,0.016875,0.135,0.027875,0.223,-0.0155,-0.124,0.054,0.432,0.028125,0.225,0.016875,0.135,0.027875,0.223,0.0155,0.124,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,19.0,1.4615384615384615,29.0,0.10943396226415095,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325000000000001,1.479,-0.050583333333333334,-0.607,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,0.12325000000000001,1.479,0.20675,2.481,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062285714285714285,0.872,-0.04442857142857142,-0.6219999999999999,0.05864285714285714,0.821,0.06935714285714285,0.971,-0.007642857142857143,-0.107,0.062285714285714285,0.872,0.09457142857142856,1.3239999999999998,0.06807142857142857,0.9530000000000001,0.06935714285714285,0.971,0.007642857142857143,0.107,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,6.0,0.4,8.0,0.04938271604938271,0.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.013800000000000002,-0.138,-0.08149999999999999,-0.815,-0.04,-0.4,0.009300000000000008,0.09300000000000008,0.0,0.0,0.12799999999999997,1.2799999999999998,0.08149999999999999,0.815,0.158,1.58,0.12250000000000001,1.225,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10.0,3.0,0.3,9.0,0.20930232558139536,0.0
0.0,2.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010444444444444444,0.188,0.011277777777777779,0.203,-0.0125,-0.225,-0.00016666666666666682,-0.0030000000000000027,-0.009666666666666665,-0.174,0.010444444444444444,0.188,0.011277777777777779,0.203,0.0125,0.225,0.008944444444444444,0.161,0.009666666666666665,0.174,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.11764705882352941,2.0,0.021739130434782608,1.0
0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01371428571428571,-0.19199999999999995,-0.0785,-1.099,-0.006428571428571427,-0.08999999999999997,0.0195,0.273,0.0,0.0,0.08757142857142856,1.226,0.0785,1.099,0.135,1.8900000000000001,0.10035714285714284,1.4049999999999998,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.16666666666666666,2.0,0.029411764705882353,1.0
0.0,3.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03496551724137932,1.0140000000000002,-0.04758620689655172,-1.38,0.02610344827586207,0.757,0.04510344827586208,1.3080000000000003,-0.010586206896551724,-0.307,0.08386206896551726,2.4320000000000004,0.08662068965517242,2.512,0.09437931034482759,2.737,0.08413793103448276,2.44,0.012448275862068965,0.361,19.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,14.0,0.5833333333333334,38.0,0.2733812949640288,0.0
0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05711111111111111,0.514,-0.1081111111111111,-0.973,0.0891111111111111,0.8019999999999999,0.0848888888888889,0.7640000000000001,0.0,0.0,0.21466666666666667,1.932,0.1081111111111111,0.973,0.3091111111111111,2.782,0.21066666666666667,1.896,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.022727272727272728,0.0
1.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01129411764705882,-0.19199999999999995,-0.05723529411764706,-0.973,-0.008823529411764707,-0.15000000000000002,0.012411764705882358,0.21100000000000008,0.0,0.0,0.07211764705882352,1.226,0.05723529411764706,0.973,0.10764705882352942,1.83,0.079,1.343,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.125,2.0,0.02197802197802198,1.0
1.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0096875,0.155,0.0050625,0.081,-0.02575,-0.412,-0.0123125,-0.197,-0.0259375,-0.415,0.0096875,0.155,0.0050625,0.081,0.02575,0.412,0.0123125,0.197,0.0259375,0.415,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.0,0.013888888888888888,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027526315789473687,-0.523,0.0,0.0,-0.03684210526315789,-0.7,-0.03226315789473684,-0.613,0.032473684210526314,0.617,0.027526315789473687,0.523,0.0,0.0,0.03684210526315789,0.7,0.03226315789473684,0.613,0.032473684210526314,0.617,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,0.5,14.0,0.16666666666666666,0.0
3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064444444444444445,0.058,0.018222222222222223,0.164,0.0,0.0,0.008222222222222221,0.074,0.0,0.0,0.0064444444444444445,0.058,0.018222222222222223,0.164,0.0,0.0,0.008222222222222221,0.074,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,0.6,9.0,0.10588235294117647,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.6666666666666666,6.0,0.043795620437956206,0.0
1.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09466666666666668,1.7040000000000002,-0.16216666666666668,-2.919,0.13977777777777778,2.516,0.1322777777777778,2.3810000000000002,0.0,0.0,0.17344444444444443,3.122,0.16216666666666668,2.919,0.24977777777777777,4.4959999999999996,0.19516666666666668,3.5130000000000003,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,7.0,0.3888888888888889,9.0,0.06870229007633588,0.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11719047619047618,2.461,-0.0672857142857143,-1.4130000000000003,0.1737142857142857,3.6479999999999997,0.13199999999999998,2.772,-0.012952380952380953,-0.272,0.11719047619047618,2.461,0.11804761904761905,2.479,0.1778095238095238,3.734,0.13199999999999998,2.772,0.012952380952380953,0.272,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,9.0,0.45,10.0,0.06369426751592357,0.0
0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047928571428571425,0.6709999999999999,-0.03621428571428571,-0.507,0.06092857142857143,0.853,0.046857142857142854,0.6559999999999999,0.0045,0.063,0.053214285714285714,0.745,0.03621428571428571,0.507,0.06092857142857143,0.853,0.05142857142857143,0.72,0.0045,0.063,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.15384615384615385,3.0,0.05084745762711865,0.0
1.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.014368421052631577,-0.27299999999999996,-0.053263157894736846,-1.012,-0.01747368421052632,-0.332,0.006421052631578951,0.12200000000000007,0.002263157894736842,0.043,0.0746842105263158,1.419,0.053263157894736846,1.012,0.11010526315789475,2.092,0.07810526315789473,1.484,0.002263157894736842,0.043,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,5.0,0.2631578947368421,11.0,0.0873015873015873,0.0
1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.06376190476190476,-1.339,0.008238095238095237,0.173,-0.07447619047619047,-1.564,-0.06952380952380952,-1.46,0.06914285714285714,1.452,0.0810952380952381,1.703,0.008238095238095237,0.173,0.07666666666666666,1.6099999999999999,0.07838095238095237,1.646,0.07847619047619048,1.6480000000000001,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.23076923076923078,3.0,0.03296703296703297,0.0
